accession	protein_id	datatype
BGC0002977.1	OEI73842.1	GenBank
BGC0002977.1	OEI73843.1	GenBank
BGC0002977.1	OEI73844.1	GenBank
BGC0002977.1	OEI76610.1	GenBank
BGC0002977.1	OEI73845.1	GenBank
BGC0002977.1	OEI73846.1	GenBank
BGC0002977.1	OEI73847.1	GenBank
BGC0002977.1	OEI73848.1	GenBank
BGC0002977.1	OEI73849.1	GenBank
BGC0002977.1	OEI73850.1	GenBank
BGC0002977.1	OEI73851.1	GenBank
BGC0002977.1	OEI73852.1	GenBank
BGC0002977.1	OEI73853.1	GenBank
BGC0002977.1	OEI73854.1	GenBank
BGC0002977.1	OEI73855.1	GenBank
BGC0002977.1	OEI73856.1	GenBank
BGC0002977.1	OEI73857.1	GenBank
BGC0002977.1	OEI73858.1	GenBank
BGC0002977.1	OEI73859.1	GenBank
BGC0002977.1	OEI73860.1	GenBank
BGC0002977.1	OEI73861.1	GenBank
BGC0002977.1	OEI73862.1	GenBank
BGC0002977.1	OEI73863.1	GenBank
BGC0002977.1	OEI73864.1	GenBank
BGC0002977.1	OEI73865.1	GenBank
BGC0002977.1	OEI73866.1	GenBank
BGC0002977.1	OEI73867.1	GenBank
BGC0002977.1	OEI73868.1	GenBank
BGC0002977.1	OEI73869.1	GenBank
BGC0002977.1	OEI73870.1	GenBank
BGC0002977.1	OEI73871.1	GenBank
BGC0002977.1	OEI73872.1	GenBank
BGC0002977.1	OEI73873.1	GenBank
BGC0002977.1	OEI73874.1	GenBank
BGC0002977.1	OEI73875.1	GenBank
BGC0002977.1	OEI73876.1	GenBank
BGC0002977.1	OEI73877.1	GenBank
BGC0002977.1	OEI73878.1	GenBank
BGC0002977.1	OEI73879.1	GenBank
BGC0002977.1	OEI73880.1	GenBank
BGC0002977.1	OEI73881.1	GenBank
BGC0002977.1	OEI73882.1	GenBank
BGC0002977.1	OEI73883.1	GenBank
BGC0002977.1	OEI73884.1	GenBank
BGC0002977.1	OEI73885.1	GenBank
BGC0002977.1	OEI73886.1	GenBank
BGC0002977.1	OEI73887.1	GenBank
BGC0002977.1	OEI73888.1	GenBank
BGC0002977.1	OEI73889.1	GenBank
BGC0002977.1	OEI73890.1	GenBank
BGC0002977.1	OEI73891.1	GenBank
BGC0002977.1	OEI73892.1	GenBank
BGC0002977.1	OEI73893.1	GenBank
BGC0002977.1	OEI73894.1	GenBank
BGC0002977.1	OEI73895.1	GenBank
BGC0002977.1	OEI73896.1	GenBank
BGC0002977.1	OEI73897.1	GenBank
BGC0002977.1	OEI76611.1	GenBank
BGC0002977.1	OEI73898.1	GenBank
BGC0002977.1	BG616_06675	Unknown
BGC0002977.1	OEI73899.1	GenBank
BGC0002977.1	OEI73900.1	GenBank
BGC0002977.1	OEI73901.1	GenBank
BGC0002977.1	OEI73902.1	GenBank
BGC0002977.1	OEI76612.1	GenBank
BGC0002977.1	OEI73903.1	GenBank
BGC0002977.1	OEI73904.1	GenBank
BGC0002977.1	OEI73905.1	GenBank
BGC0002977.1	OEI73906.1	GenBank
BGC0002977.1	OEI73907.1	GenBank
BGC0002977.1	OEI73908.1	GenBank
BGC0002977.1	OEI73909.1	GenBank
BGC0002977.1	OEI73910.1	GenBank
BGC0002977.1	OEI73911.1	GenBank
BGC0002977.1	OEI73912.1	GenBank
BGC0002977.1	OEI73913.1	GenBank
BGC0002977.1	OEI73914.1	GenBank
BGC0002977.1	OEI73915.1	GenBank
BGC0002977.1	OEI73916.1	GenBank
BGC0002977.1	OEI73917.1	GenBank
BGC0002977.1	OEI73918.1	GenBank
BGC0002977.1	OEI73919.1	GenBank
BGC0002977.1	OEI73920.1	GenBank
BGC0002977.1	OEI73921.1	GenBank
BGC0002977.1	OEI73922.1	GenBank
BGC0002977.1	OEI73923.1	GenBank
BGC0002977.1	OEI73924.1	GenBank
BGC0002977.1	OEI73925.1	GenBank
BGC0002977.1	OEI73926.1	GenBank
BGC0002977.1	OEI73927.1	GenBank
BGC0002977.1	OEI73928.1	GenBank
BGC0002977.1	OEI76613.1	GenBank
BGC0002977.1	OEI73929.1	GenBank
BGC0002977.1	OEI73930.1	GenBank
BGC0002977.1	OEI73931.1	GenBank
BGC0002977.1	OEI73932.1	GenBank
BGC0002977.1	OEI73933.1	GenBank
BGC0002977.1	OEI73934.1	GenBank
BGC0002977.1	OEI76614.1	GenBank
BGC0002977.1	OEI73935.1	GenBank
BGC0002977.1	OEI73936.1	GenBank
BGC0002977.1	OEI73937.1	GenBank
BGC0002977.1	OEI73938.1	GenBank
BGC0002977.1	OEI73939.1	GenBank
BGC0002977.1	OEI73940.1	GenBank
BGC0002977.1	OEI73941.1	GenBank
BGC0002977.1	OEI73942.1	GenBank
BGC0002977.1	OEI73943.1	GenBank
BGC0002977.1	OEI73944.1	GenBank
BGC0002977.1	OEI73945.1	GenBank
BGC0002977.1	OEI73946.1	GenBank
BGC0002977.1	OEI73947.1	GenBank
BGC0002977.1	OEI73948.1	GenBank
BGC0002977.1	OEI73949.1	GenBank
BGC0002977.1	OEI73950.1	GenBank
BGC0002977.1	OEI73951.1	GenBank
BGC0002977.1	OEI73952.1	GenBank
BGC0002977.1	OEI73953.1	GenBank
BGC0002977.1	OEI73954.1	GenBank
BGC0002977.1	OEI73955.1	GenBank
BGC0002977.1	OEI73956.1	GenBank
BGC0002977.1	OEI73957.1	GenBank
BGC0002977.1	OEI73958.1	GenBank
BGC0002977.1	OEI73959.1	GenBank
BGC0002977.1	OEI73960.1	GenBank
BGC0002977.1	OEI73961.1	GenBank
BGC0002977.1	OEI73962.1	GenBank
BGC0002977.1	OEI73963.1	GenBank
BGC0002977.1	OEI73964.1	GenBank
BGC0002977.1	OEI73965.1	GenBank
BGC0002977.1	OEI73966.1	GenBank
BGC0002977.1	OEI73967.1	GenBank
BGC0002977.1	OEI73968.1	GenBank
BGC0002977.1	OEI73969.1	GenBank
BGC0002977.1	OEI73970.1	GenBank
BGC0002977.1	BG616_07055	Unknown
BGC0002977.1	OEI73971.1	GenBank
BGC0002977.1	BG616_07065	Unknown
BGC0002977.1	OEI73972.1	GenBank
BGC0002977.1	OEI73973.1	GenBank
BGC0002977.1	OEI73974.1	GenBank
BGC0002977.1	OEI73975.1	GenBank
BGC0002977.1	OEI73976.1	GenBank
BGC0002977.1	OEI73977.1	GenBank
BGC0002977.1	OEI73978.1	GenBank
BGC0002977.1	OEI73979.1	GenBank
BGC0002977.1	OEI73980.1	GenBank
BGC0002977.1	OEI73981.1	GenBank
BGC0002977.1	OEI73982.1	GenBank
BGC0002977.1	OEI73983.1	GenBank
BGC0002977.1	OEI73984.1	GenBank
BGC0002977.1	OEI73985.1	GenBank
BGC0002977.1	OEI73986.1	GenBank
BGC0002977.1	OEI73987.1	GenBank
BGC0002977.1	OEI73988.1	GenBank
BGC0002977.1	OEI73989.1	GenBank
BGC0002977.1	OEI73990.1	GenBank
BGC0002977.1	OEI73991.1	GenBank
BGC0002977.1	OEI73992.1	GenBank
BGC0002977.1	OEI73993.1	GenBank
BGC0002977.1	OEI73994.1	GenBank
BGC0002977.1	BG616_07185	Unknown
BGC0002977.1	OEI73995.1	GenBank
BGC0002977.1	OEI73996.1	GenBank
BGC0002977.1	OEI73997.1	GenBank
BGC0002977.1	OEI73998.1	GenBank
BGC0002977.1	OEI73999.1	GenBank
BGC0002977.1	OEI74000.1	GenBank
BGC0002977.1	OEI74001.1	GenBank
BGC0002977.1	OEI74002.1	GenBank
BGC0002977.1	OEI74003.1	GenBank
BGC0002977.1	OEI74004.1	GenBank
BGC0002977.1	OEI74005.1	GenBank
BGC0002977.1	OEI74006.1	GenBank
BGC0002977.1	OEI74007.1	GenBank
BGC0002977.1	OEI74008.1	GenBank
BGC0002977.1	OEI74009.1	GenBank
BGC0002977.1	OEI74010.1	GenBank
BGC0002977.1	OEI74011.1	GenBank
BGC0002977.1	OEI74012.1	GenBank
BGC0002977.1	OEI74013.1	GenBank
BGC0002977.1	OEI74014.1	GenBank
BGC0002977.1	OEI74015.1	GenBank
BGC0002977.1	OEI74016.1	GenBank
BGC0002977.1	OEI74017.1	GenBank
BGC0002977.1	OEI74018.1	GenBank
BGC0002977.1	OEI74019.1	GenBank
BGC0002977.1	OEI74020.1	GenBank
BGC0002977.1	OEI74021.1	GenBank
BGC0002977.1	OEI74022.1	GenBank
BGC0002977.1	OEI74023.1	GenBank
BGC0002977.1	OEI74024.1	GenBank
BGC0002977.1	OEI74025.1	GenBank
BGC0002977.1	OEI74026.1	GenBank
BGC0002977.1	OEI74027.1	GenBank
BGC0002977.1	OEI74028.1	GenBank
BGC0002977.1	OEI74029.1	GenBank
BGC0002977.1	OEI74030.1	GenBank
BGC0002977.1	OEI74031.1	GenBank
BGC0002977.1	OEI74032.1	GenBank
BGC0002977.1	OEI74033.1	GenBank
BGC0002977.1	OEI74034.1	GenBank
BGC0002977.1	OEI74035.1	GenBank
BGC0002977.1	OEI74036.1	GenBank
BGC0002977.1	OEI74037.1	GenBank
BGC0002977.1	OEI74038.1	GenBank
BGC0002977.1	OEI74039.1	GenBank
BGC0002977.1	OEI74040.1	GenBank
BGC0002977.1	OEI74041.1	GenBank
BGC0002977.1	OEI76615.1	GenBank
BGC0002977.1	OEI74042.1	GenBank
BGC0002977.1	OEI74043.1	GenBank
BGC0002977.1	OEI74044.1	GenBank
BGC0002977.1	OEI74045.1	GenBank
BGC0002977.1	OEI74046.1	GenBank
BGC0002977.1	OEI74047.1	GenBank
BGC0002977.1	OEI74048.1	GenBank
BGC0002977.1	OEI74049.1	GenBank
BGC0002977.1	OEI74050.1	GenBank
BGC0002977.1	OEI74051.1	GenBank
BGC0002977.1	OEI74052.1	GenBank
BGC0002977.1	OEI74053.1	GenBank
BGC0002977.1	OEI74054.1	GenBank
BGC0002977.1	OEI74055.1	GenBank
BGC0002977.1	OEI74056.1	GenBank
BGC0002977.1	OEI74057.1	GenBank
BGC0002977.1	OEI74058.1	GenBank
BGC0002977.1	OEI74059.1	GenBank
BGC0002977.1	OEI74060.1	GenBank
BGC0002977.1	OEI76616.1	GenBank
BGC0002977.1	OEI74061.1	GenBank
BGC0002977.1	OEI74062.1	GenBank
BGC0002977.1	OEI74063.1	GenBank
BGC0002977.1	OEI74064.1	GenBank
BGC0002977.1	OEI74065.1	GenBank
BGC0002977.1	OEI74066.1	GenBank
BGC0002977.1	OEI74067.1	GenBank
BGC0002977.1	OEI74068.1	GenBank
BGC0002977.1	OEI74069.1	GenBank
BGC0002977.1	OEI74070.1	GenBank
BGC0002977.1	OEI74071.1	GenBank
BGC0002977.1	OEI74072.1	GenBank
BGC0002977.1	OEI74073.1	GenBank
BGC0002977.1	OEI74074.1	GenBank
BGC0002977.1	OEI74075.1	GenBank
BGC0002977.1	OEI74076.1	GenBank
BGC0002977.1	OEI74077.1	GenBank
BGC0002977.1	OEI74078.1	GenBank
BGC0002977.1	OEI74079.1	GenBank
BGC0002977.1	OEI74080.1	GenBank
BGC0002977.1	OEI74081.1	GenBank
BGC0002977.1	OEI74082.1	GenBank
BGC0002977.1	OEI74083.1	GenBank
BGC0002977.1	OEI74084.1	GenBank
BGC0002977.1	OEI74085.1	GenBank
BGC0002977.1	OEI74086.1	GenBank
BGC0002977.1	OEI74087.1	GenBank
BGC0002977.1	OEI74088.1	GenBank
BGC0002977.1	OEI74089.1	GenBank
BGC0002977.1	OEI74090.1	GenBank
BGC0002977.1	OEI74091.1	GenBank
BGC0002977.1	OEI74092.1	GenBank
BGC0002977.1	OEI74093.1	GenBank
BGC0002977.1	OEI74094.1	GenBank
BGC0002977.1	OEI74095.1	GenBank
BGC0002977.1	OEI74096.1	GenBank
BGC0002977.1	OEI74097.1	GenBank
BGC0002977.1	OEI74098.1	GenBank
BGC0002977.1	OEI74099.1	GenBank
BGC0002977.1	OEI74100.1	GenBank
BGC0002977.1	OEI74101.1	GenBank
BGC0002977.1	OEI74102.1	GenBank
BGC0002977.1	OEI74103.1	GenBank
BGC0002977.1	OEI74104.1	GenBank
BGC0002977.1	OEI74105.1	GenBank
BGC0002977.1	OEI74106.1	GenBank
BGC0002977.1	OEI74107.1	GenBank
BGC0002977.1	OEI76617.1	GenBank
BGC0002977.1	OEI74108.1	GenBank
BGC0002977.1	OEI74109.1	GenBank
BGC0002977.1	OEI74110.1	GenBank
BGC0002977.1	OEI74111.1	GenBank
BGC0002977.1	OEI74112.1	GenBank
BGC0002977.1	OEI74113.1	GenBank
BGC0002977.1	OEI74114.1	GenBank
BGC0002977.1	OEI74115.1	GenBank
BGC0002977.1	OEI74116.1	GenBank
BGC0002977.1	OEI74117.1	GenBank
BGC0002977.1	OEI74118.1	GenBank
BGC0002977.1	OEI74119.1	GenBank
BGC0002977.1	OEI74120.1	GenBank
BGC0002977.1	OEI74121.1	GenBank
BGC0002977.1	OEI74122.1	GenBank
BGC0002977.1	OEI74123.1	GenBank
BGC0002977.1	OEI74124.1	GenBank
BGC0002977.1	OEI74125.1	GenBank
BGC0002977.1	OEI74126.1	GenBank
BGC0002977.1	OEI74127.1	GenBank
BGC0002977.1	OEI76618.1	GenBank
BGC0002977.1	OEI74128.1	GenBank
BGC0002977.1	OEI74129.1	GenBank
BGC0002977.1	OEI74130.1	GenBank
BGC0002977.1	OEI74131.1	GenBank
BGC0002977.1	OEI74132.1	GenBank
BGC0002977.1	OEI74133.1	GenBank
BGC0002977.1	OEI74134.1	GenBank
BGC0002977.1	OEI74135.1	GenBank
BGC0002977.1	OEI74136.1	GenBank
BGC0002977.1	OEI74137.1	GenBank
BGC0002977.1	OEI74138.1	GenBank
BGC0002977.1	OEI74139.1	GenBank
BGC0002977.1	OEI74140.1	GenBank
BGC0002977.1	OEI74141.1	GenBank
BGC0002977.1	OEI74142.1	GenBank
BGC0002977.1	OEI74143.1	GenBank
BGC0002977.1	OEI74144.1	GenBank
BGC0002977.1	OEI74145.1	GenBank
BGC0002977.1	OEI74146.1	GenBank
BGC0002977.1	OEI74147.1	GenBank
BGC0002977.1	OEI74148.1	GenBank
BGC0002977.1	OEI74149.1	GenBank
BGC0002977.1	OEI74150.1	GenBank
BGC0002977.1	OEI74151.1	GenBank
BGC0002977.1	OEI74152.1	GenBank
BGC0002977.1	OEI74153.1	GenBank
BGC0002977.1	OEI74154.1	GenBank
BGC0002977.1	OEI74155.1	GenBank
BGC0002977.1	OEI74156.1	GenBank
BGC0002977.1	OEI74157.1	GenBank
BGC0002977.1	OEI74158.1	GenBank
BGC0002977.1	OEI74159.1	GenBank
BGC0002977.1	OEI74160.1	GenBank
BGC0002977.1	OEI74161.1	GenBank
BGC0002977.1	OEI74162.1	GenBank
BGC0002977.1	OEI74163.1	GenBank
BGC0002977.1	OEI74164.1	GenBank
BGC0002977.1	OEI74165.1	GenBank
BGC0002977.1	OEI74166.1	GenBank
BGC0002977.1	OEI74167.1	GenBank
BGC0002977.1	OEI74168.1	GenBank
BGC0002977.1	OEI74169.1	GenBank
BGC0002977.1	OEI74170.1	GenBank
BGC0002977.1	OEI74171.1	GenBank
BGC0002977.1	OEI74172.1	GenBank
BGC0002977.1	OEI74173.1	GenBank
BGC0002977.1	OEI74174.1	GenBank
BGC0002977.1	OEI74175.1	GenBank
BGC0002977.1	OEI74176.1	GenBank
BGC0002977.1	OEI74177.1	GenBank
BGC0002977.1	OEI74178.1	GenBank
BGC0002977.1	OEI74179.1	GenBank
BGC0002977.1	OEI74180.1	GenBank
BGC0002977.1	OEI74181.1	GenBank
BGC0002977.1	OEI74182.1	GenBank
BGC0002977.1	OEI74183.1	GenBank
BGC0002977.1	OEI74184.1	GenBank
BGC0002977.1	OEI74185.1	GenBank
BGC0002977.1	OEI74186.1	GenBank
BGC0002977.1	OEI74187.1	GenBank
BGC0002977.1	OEI74188.1	GenBank
BGC0002977.1	OEI74189.1	GenBank
BGC0002977.1	OEI74190.1	GenBank
BGC0002977.1	OEI74191.1	GenBank
BGC0002977.1	OEI76619.1	GenBank
BGC0002977.1	OEI74192.1	GenBank
BGC0002977.1	OEI74193.1	GenBank
BGC0002977.1	OEI74194.1	GenBank
BGC0002977.1	OEI74195.1	GenBank
BGC0002977.1	OEI74196.1	GenBank
BGC0002977.1	OEI74197.1	GenBank
BGC0002977.1	OEI74198.1	GenBank
BGC0002977.1	OEI74199.1	GenBank
BGC0002977.1	OEI74200.1	GenBank
BGC0002977.1	OEI74201.1	GenBank
BGC0002977.1	OEI74202.1	GenBank
BGC0002977.1	OEI74203.1	GenBank
BGC0002977.1	OEI74204.1	GenBank
BGC0002977.1	OEI74205.1	GenBank
BGC0002977.1	OEI74206.1	GenBank
BGC0002977.1	OEI74207.1	GenBank
BGC0002977.1	OEI74208.1	GenBank
BGC0002977.1	OEI74209.1	GenBank
BGC0002977.1	OEI74210.1	GenBank
BGC0002977.1	OEI74211.1	GenBank
BGC0002977.1	OEI74212.1	GenBank
BGC0002977.1	OEI74213.1	GenBank
BGC0002977.1	OEI74214.1	GenBank
BGC0002977.1	OEI76620.1	GenBank
BGC0002977.1	BG616_08320	Unknown
BGC0002977.1	OEI74215.1	GenBank
BGC0002977.1	OEI76621.1	GenBank
BGC0002977.1	OEI74216.1	GenBank
BGC0002977.1	OEI74217.1	GenBank
BGC0002977.1	OEI74218.1	GenBank
BGC0002977.1	OEI74219.1	GenBank
BGC0002977.1	OEI74220.1	GenBank
BGC0002977.1	OEI74221.1	GenBank
BGC0002977.1	OEI74222.1	GenBank
BGC0002977.1	OEI74223.1	GenBank
BGC0002977.1	OEI74224.1	GenBank
BGC0002977.1	OEI74225.1	GenBank
BGC0002977.1	OEI74226.1	GenBank
BGC0002977.1	OEI74227.1	GenBank
BGC0002977.1	OEI74228.1	GenBank
BGC0002977.1	OEI74229.1	GenBank
BGC0002977.1	OEI74230.1	GenBank
BGC0002977.1	OEI74231.1	GenBank
BGC0002977.1	OEI74232.1	GenBank
BGC0002977.1	OEI74233.1	GenBank
BGC0002977.1	OEI74234.1	GenBank
BGC0002977.1	OEI74235.1	GenBank
BGC0002977.1	OEI74236.1	GenBank
BGC0002977.1	OEI74237.1	GenBank
BGC0002977.1	OEI74238.1	GenBank
BGC0002977.1	OEI74239.1	GenBank
BGC0002977.1	OEI74240.1	GenBank
BGC0002977.1	OEI74241.1	GenBank
BGC0002977.1	OEI74242.1	GenBank
BGC0002977.1	OEI74243.1	GenBank
BGC0002977.1	OEI74244.1	GenBank
BGC0002977.1	OEI74245.1	GenBank
BGC0002977.1	OEI74246.1	GenBank
BGC0002977.1	OEI74247.1	GenBank
BGC0002977.1	OEI74248.1	GenBank
BGC0002977.1	OEI74249.1	GenBank
BGC0002977.1	OEI74250.1	GenBank
BGC0002977.1	OEI74251.1	GenBank
BGC0002977.1	OEI74252.1	GenBank
BGC0002977.1	OEI74253.1	GenBank
BGC0002977.1	OEI74254.1	GenBank
BGC0002977.1	OEI74255.1	GenBank
BGC0002977.1	OEI74256.1	GenBank
BGC0002977.1	OEI74257.1	GenBank
BGC0002977.1	OEI74258.1	GenBank
BGC0002977.1	OEI74259.1	GenBank
BGC0002977.1	OEI74260.1	GenBank
BGC0002977.1	OEI74261.1	GenBank
BGC0002977.1	OEI74262.1	GenBank
BGC0002977.1	OEI74263.1	GenBank
BGC0002977.1	OEI74264.1	GenBank
BGC0002977.1	OEI74265.1	GenBank
BGC0002977.1	OEI74266.1	GenBank
BGC0002977.1	OEI74267.1	GenBank
BGC0002977.1	OEI74268.1	GenBank
BGC0002977.1	OEI74269.1	GenBank
BGC0002977.1	OEI74270.1	GenBank
BGC0002977.1	OEI74271.1	GenBank
BGC0002977.1	OEI74272.1	GenBank
BGC0002977.1	OEI74273.1	GenBank
BGC0002977.1	OEI74274.1	GenBank
BGC0002977.1	OEI74275.1	GenBank
BGC0002977.1	OEI74276.1	GenBank
BGC0002977.1	OEI74277.1	GenBank
BGC0002977.1	OEI74278.1	GenBank
BGC0002977.1	OEI74279.1	GenBank
BGC0002977.1	OEI74280.1	GenBank
BGC0002977.1	OEI74281.1	GenBank
BGC0002977.1	OEI74282.1	GenBank
BGC0002977.1	OEI74283.1	GenBank
BGC0002977.1	OEI74284.1	GenBank
BGC0002977.1	OEI74285.1	GenBank
BGC0002977.1	OEI74286.1	GenBank
BGC0002977.1	OEI74287.1	GenBank
BGC0002977.1	OEI74288.1	GenBank
BGC0002977.1	OEI74289.1	GenBank
BGC0002977.1	OEI74290.1	GenBank
BGC0002977.1	OEI74291.1	GenBank
BGC0002977.1	OEI74292.1	GenBank
BGC0002977.1	OEI74293.1	GenBank
BGC0002977.1	OEI74294.1	GenBank
BGC0002977.1	OEI74295.1	GenBank
BGC0002977.1	OEI74296.1	GenBank
BGC0002977.1	OEI74297.1	GenBank
BGC0002977.1	OEI74298.1	GenBank
BGC0002977.1	OEI74299.1	GenBank
BGC0002977.1	BG616_08755	Unknown
BGC0002977.1	OEI74300.1	GenBank
BGC0002977.1	OEI74301.1	GenBank
BGC0002977.1	BG616_08770	Unknown
BGC0002977.1	OEI74302.1	GenBank
BGC0002977.1	OEI74303.1	GenBank
BGC0002977.1	OEI74304.1	GenBank
BGC0002977.1	OEI74305.1	GenBank
BGC0002977.1	OEI74306.1	GenBank
BGC0002977.1	OEI74307.1	GenBank
BGC0002977.1	OEI74308.1	GenBank
BGC0002977.1	OEI74309.1	GenBank
BGC0002977.1	OEI74310.1	GenBank
BGC0002977.1	OEI76622.1	GenBank
BGC0002977.1	OEI74311.1	GenBank
BGC0002977.1	OEI74312.1	GenBank
BGC0002977.1	OEI74313.1	GenBank
BGC0002977.1	OEI74314.1	GenBank
BGC0002977.1	OEI74315.1	GenBank
BGC0002977.1	OEI74316.1	GenBank
BGC0002977.1	OEI74317.1	GenBank
BGC0002977.1	OEI74318.1	GenBank
BGC0002977.1	OEI74319.1	GenBank
BGC0002977.1	OEI74320.1	GenBank
BGC0002977.1	OEI74321.1	GenBank
BGC0002977.1	OEI74322.1	GenBank
BGC0002977.1	BG616_08885	Unknown
BGC0002977.1	OEI74323.1	GenBank
BGC0002977.1	BG616_08895	Unknown
BGC0002977.1	OEI74324.1	GenBank
BGC0002977.1	OEI74325.1	GenBank
BGC0002977.1	OEI74326.1	GenBank
BGC0002977.1	OEI74327.1	GenBank
BGC0002977.1	OEI74328.1	GenBank
BGC0002977.1	OEI74329.1	GenBank
BGC0002977.1	OEI74330.1	GenBank
BGC0002977.1	OEI74331.1	GenBank
BGC0002977.1	OEI74332.1	GenBank
BGC0002977.1	OEI74333.1	GenBank
BGC0002977.1	BG616_08950	Unknown
BGC0002977.1	OEI74334.1	GenBank
BGC0002977.1	OEI74335.1	GenBank
BGC0002977.1	BG616_08965	Unknown
BGC0002977.1	OEI74336.1	GenBank
BGC0002977.1	OEI74337.1	GenBank
BGC0002977.1	OEI74338.1	GenBank
BGC0002977.1	OEI74339.1	GenBank
BGC0002977.1	OEI76623.1	GenBank
BGC0002977.1	OEI74340.1	GenBank
BGC0002977.1	OEI74341.1	GenBank
BGC0002977.1	OEI74342.1	GenBank
BGC0002977.1	OEI74343.1	GenBank
BGC0002977.1	OEI74344.1	GenBank
BGC0002977.1	OEI74345.1	GenBank
BGC0002977.1	OEI74346.1	GenBank
BGC0002977.1	OEI74347.1	GenBank
BGC0002977.1	BG616_09035	Unknown
BGC0002977.1	OEI74348.1	GenBank
BGC0002977.1	BG616_09045	Unknown
BGC0002977.1	OEI74349.1	GenBank
BGC0002977.1	OEI74350.1	GenBank
BGC0002977.1	OEI74351.1	GenBank
BGC0002977.1	OEI74352.1	GenBank
BGC0002977.1	OEI74353.1	GenBank
BGC0002977.1	OEI74354.1	GenBank
BGC0002977.1	OEI74355.1	GenBank
BGC0002977.1	OEI74356.1	GenBank
BGC0002977.1	OEI74357.1	GenBank
BGC0002977.1	OEI74358.1	GenBank
BGC0002977.1	OEI74359.1	GenBank
BGC0002977.1	BG616_09105	Unknown
BGC0002977.1	OEI74360.1	GenBank
BGC0002977.1	OEI74361.1	GenBank
BGC0002977.1	OEI74362.1	GenBank
BGC0002977.1	OEI74363.1	GenBank
BGC0002977.1	OEI74364.1	GenBank
BGC0002977.1	BG616_09135	Unknown
BGC0002977.1	OEI74365.1	GenBank
BGC0002977.1	OEI74366.1	GenBank
BGC0002977.1	OEI74367.1	GenBank
BGC0002977.1	OEI74368.1	GenBank
BGC0002977.1	OEI74369.1	GenBank
BGC0002977.1	OEI74370.1	GenBank
BGC0002977.1	OEI74371.1	GenBank
BGC0002977.1	OEI74372.1	GenBank
BGC0002977.1	OEI74373.1	GenBank
BGC0002977.1	OEI74374.1	GenBank
BGC0002977.1	OEI74375.1	GenBank
BGC0002977.1	OEI74376.1	GenBank
BGC0002977.1	OEI74377.1	GenBank
BGC0002977.1	OEI74378.1	GenBank
BGC0002977.1	OEI76624.1	GenBank
BGC0002977.1	OEI74379.1	GenBank
BGC0002977.1	OEI74380.1	GenBank
BGC0002977.1	OEI76625.1	GenBank
BGC0002977.1	OEI74381.1	GenBank
BGC0002977.1	OEI74382.1	GenBank
BGC0002977.1	OEI74383.1	GenBank
BGC0002977.1	OEI74384.1	GenBank
BGC0002977.1	OEI74385.1	GenBank
BGC0002977.1	OEI74386.1	GenBank
BGC0002977.1	OEI74387.1	GenBank
BGC0002977.1	OEI74388.1	GenBank
BGC0002977.1	OEI74389.1	GenBank
BGC0002977.1	OEI74390.1	GenBank
BGC0002977.1	OEI74391.1	GenBank
BGC0002977.1	OEI74392.1	GenBank
BGC0002977.1	OEI74393.1	GenBank
BGC0002977.1	OEI74394.1	GenBank
BGC0002977.1	OEI74395.1	GenBank
BGC0002977.1	OEI74396.1	GenBank
BGC0002977.1	OEI74397.1	GenBank
BGC0002977.1	OEI74398.1	GenBank
BGC0002977.1	OEI74399.1	GenBank
BGC0002977.1	OEI74400.1	GenBank
BGC0002977.1	OEI74401.1	GenBank
BGC0002977.1	OEI74402.1	GenBank
BGC0002977.1	OEI74403.1	GenBank
BGC0002977.1	OEI74404.1	GenBank
BGC0002977.1	OEI74405.1	GenBank
BGC0002977.1	OEI74406.1	GenBank
BGC0002977.1	OEI74407.1	GenBank
BGC0002977.1	BG616_09365	Unknown
BGC0002977.1	BG616_09370	Unknown
BGC0002977.1	OEI74408.1	GenBank
BGC0002977.1	OEI74409.1	GenBank
BGC0002977.1	OEI74410.1	GenBank
BGC0002977.1	OEI74411.1	GenBank
BGC0002977.1	OEI74412.1	GenBank
BGC0002977.1	BG616_09400	Unknown
BGC0002977.1	OEI76626.1	GenBank
BGC0002977.1	OEI74413.1	GenBank
BGC0002977.1	OEI74414.1	GenBank
BGC0002977.1	OEI74415.1	GenBank
BGC0002977.1	OEI74416.1	GenBank
BGC0002977.1	OEI74417.1	GenBank
BGC0002977.1	OEI74418.1	GenBank
BGC0002977.1	OEI74419.1	GenBank
BGC0002977.1	OEI74420.1	GenBank
BGC0002977.1	OEI74421.1	GenBank
BGC0002977.1	OEI74422.1	GenBank
BGC0002977.1	OEI74423.1	GenBank
BGC0002977.1	OEI74424.1	GenBank
BGC0002977.1	OEI74425.1	GenBank
BGC0002977.1	OEI74426.1	GenBank
BGC0002977.1	OEI74427.1	GenBank
BGC0002977.1	OEI74428.1	GenBank
BGC0002977.1	OEI74429.1	GenBank
BGC0002977.1	OEI74430.1	GenBank
BGC0002977.1	OEI74431.1	GenBank
BGC0002977.1	OEI74432.1	GenBank
BGC0002977.1	OEI74433.1	GenBank
BGC0002977.1	OEI74434.1	GenBank
BGC0002977.1	OEI74435.1	GenBank
BGC0002977.1	OEI74436.1	GenBank
BGC0002977.1	OEI74437.1	GenBank
BGC0002977.1	OEI74438.1	GenBank
BGC0002977.1	OEI74439.1	GenBank
BGC0002977.1	OEI74440.1	GenBank
BGC0002977.1	OEI74441.1	GenBank
BGC0002977.1	OEI74442.1	GenBank
