accession	protein_id	source	uniprot_id	embl_id
BGC0001555	YP_002539345	DeepBGC-protein-unique	B9K6C7	CP000836
BGC0001555	YP_002539346	DeepBGC-protein-unique	B9K6C8	CP000836
BGC0001555	YP_002539347	DeepBGC-protein-unique	B9K6C9	CP000836
BGC0001555	YP_002539348	DeepBGC-protein-unique	B9K6D0	CP000836
BGC0001555	YP_002539349	DeepBGC-protein-unique	B9K6D1	CP000836
BGC0001555	YP_002539352	DeepBGC-protein-unique	B9K6D4	CP000836
BGC0001555	YP_002539358	DeepBGC-protein-unique	B9K6E0	CP000836
BGC0001555	YP_002539357	DeepBGC-protein-unique	B9K6D9	CP000836
BGC0001555	YP_002539360	DeepBGC-protein-unique	B9K6E2	CP000836
BGC0001555	YP_002539361	DeepBGC-protein-unique	B9K6E3	CP000836
BGC0001555	YP_002539363	DeepBGC-protein-unique	B9K6E5	CP000836
BGC0001555	YP_002539364	DeepBGC-protein-unique	B9K6E6	CP000836
BGC0001555	YP_002539366	DeepBGC-protein-unique	B9K6E8	CP000836
BGC0001555	YP_002539367	DeepBGC-protein-unique	B9K6E9	CP000836
BGC0001555	YP_002539368	DeepBGC-protein-unique	B9K6F0	CP000836
BGC0001555	YP_002539369	DeepBGC-protein-unique	B9K6F1	CP000836,CP000836
BGC0001555	YP_002539372	DeepBGC-protein-unique	B9K6F4	CP000836
BGC0001555	YP_002539373	DeepBGC-protein-unique	B9K6F5	CP000836
BGC0001555	YP_002539374	DeepBGC-protein-unique	B9K6F6	CP000836
BGC0001555	YP_002539375	DeepBGC-protein-unique	B9K6F7	CP000836
BGC0001555	YP_002539376	DeepBGC-protein-unique	B9K6F8	CP000836
BGC0001555	YP_002539378	DeepBGC-protein-unique	B9K6G0	CP000836
BGC0001555	YP_002539380	DeepBGC-protein-unique	B9K6G2	CP000836
BGC0001555	YP_002539381	DeepBGC-protein-unique	B9K6G3	CP000836
BGC0001555	YP_002539383	DeepBGC-protein-unique	B9K6G5	CP000836
BGC0001555	YP_002539384	DeepBGC-protein-unique	B9K6G6	CP000836
BGC0001555	YP_002539385	DeepBGC-protein-unique	B9K6G7	CP000836
BGC0001555	YP_002539386	DeepBGC-protein-unique	B9K6G8	CP000836
BGC0001555	YP_002539387	DeepBGC-protein-unique	B9K6G9	CP000836
BGC0001555	YP_002539388	DeepBGC-protein-unique	B9K6F1	CP000836,CP000836
BGC0001555	YP_002539389	DeepBGC-protein-unique	B9K6H1	CP000836
BGC0001555	YP_002539390	DeepBGC-protein-unique	B9K6H2	CP000836
BGC0001555	YP_002539393	DeepBGC-protein-unique	B9K6H5	CP000836
BGC0001555	YP_002539395	DeepBGC-protein-unique	B9K6H7	CP000836
BGC0001555	YP_002539397	DeepBGC-protein-unique	B9K6H9	CP000836
BGC0001555	YP_002539398	DeepBGC-protein-unique	B9K6I0	CP000836
BGC0001555	YP_002539400	DeepBGC-protein-unique	B9K6I2	CP000836
BGC0001555	YP_002539404	DeepBGC-protein-unique	B9K6I6	CP000836
BGC0001555	YP_002539405	DeepBGC-protein-unique	B9K6I7	CP000836
BGC0001555	YP_002539407	DeepBGC-protein-unique	B9K6I9	CP000836
BGC0001555	YP_002539408	DeepBGC-protein-unique	B9K6J0	CP000836
BGC0001555	YP_002539411	DeepBGC-protein-unique	B9K6J3	CP000836
BGC0001555	YP_002539412	DeepBGC-protein-unique	B9K6J4	CP000836
BGC0001555	YP_002539413	DeepBGC-protein-unique	B9K6J5	CP000836
BGC0001555	YP_002539421	DeepBGC-protein-unique	B9K6K3	CP000836
BGC0001555	YP_002539422	DeepBGC-protein-unique	B9K6K4	CP000836
BGC0001555	YP_002539424	DeepBGC-protein-unique	B9K6K6	CP000836
BGC0001555	YP_002539428	DeepBGC-protein-unique	B9K6L0	CP000836
BGC0001555	YP_002539429	DeepBGC-protein-unique	B9K6L1	CP000836
BGC0001555	YP_002539430	DeepBGC-protein-unique	B9K6L2	CP000836
BGC0001555	YP_002539432	DeepBGC-protein-unique	B9K6L4	CP000836
BGC0001555	YP_002539435	DeepBGC-protein-unique	B9K6L7	CP000836
BGC0001555	YP_002539439	DeepBGC-protein-unique	B9K6M1	CP000836
BGC0001555	YP_002539441	DeepBGC-protein-unique	B9K6M3	CP000836
BGC0001558	WP_026281939	DeepBGC-protein-unique		
BGC0001558	WP_017947353	DeepBGC-protein-unique	A0A2S1T0L9	CP029188
BGC0001558	WP_018891721	DeepBGC-protein-unique	A0A2S1T0Q4	CP029188
BGC0001558	WP_018891722	DeepBGC-protein-unique		
BGC0001558	WP_026281940	DeepBGC-protein-unique		
BGC0001558	WP_018891724	DeepBGC-protein-unique		
BGC0001558	WP_018891725	DeepBGC-protein-unique		
BGC0001558	WP_018891726	DeepBGC-protein-unique		
BGC0001558	WP_018891727	DeepBGC-protein-unique		
BGC0001558	WP_018891728	DeepBGC-protein-unique		
BGC0001558	WP_018891730	DeepBGC-protein-unique		
BGC0001558	WP_018891731	DeepBGC-protein-unique		
BGC0001558	WP_018891732	DeepBGC-protein-unique		
BGC0001558	WP_018891733	DeepBGC-protein-unique		
BGC0001558	WP_018891734	DeepBGC-protein-unique	A0A2S1T0L7	CP029188
BGC0001558	WP_018891735	DeepBGC-protein-unique		
BGC0001558	WP_018891736	DeepBGC-protein-unique		
BGC0001558	WP_018891737	DeepBGC-protein-unique		
BGC0001558	WP_018891738	DeepBGC-protein-unique		
BGC0001558	WP_051093180	DeepBGC-protein-unique		
BGC0001558	WP_018891740	DeepBGC-protein-unique		
BGC0001558	WP_018891741	DeepBGC-protein-unique	A0A2S1T0N4	CP029188
BGC0001558	WP_018891742	DeepBGC-protein-unique		
BGC0001558	WP_018891744	DeepBGC-protein-unique	A0A2S1T0I0	CP029188
BGC0001558	WP_018891745	DeepBGC-protein-unique		
BGC0001558	WP_018891746	DeepBGC-protein-unique		
BGC0001558	WP_017947381	DeepBGC-protein-unique	A0A2S1T0N5	CP029188
BGC0001558	WP_018891747	DeepBGC-protein-unique		
BGC0001558	WP_018891748	DeepBGC-protein-unique		
BGC0001558	WP_018891749	DeepBGC-protein-unique		
BGC0001558	WP_018891750	DeepBGC-protein-unique		
BGC0001558	WP_018891751	DeepBGC-protein-unique		
BGC0001558	WP_018891752	DeepBGC-protein-unique		
BGC0001558	WP_017947388	DeepBGC-protein-unique		
BGC0001558	WP_018891753	DeepBGC-protein-unique	A0A2S1T0K3	CP029188
BGC0001558	WP_018891754	DeepBGC-protein-unique		
BGC0001558	WP_018891755	DeepBGC-protein-unique		
BGC0001558	WP_018891756	DeepBGC-protein-unique		
BGC0001558	WP_051093176	DeepBGC-protein-unique		
BGC0001558	WP_018891759	DeepBGC-protein-unique		
BGC0001558	WP_017947396	DeepBGC-protein-unique		
BGC0001558	WP_018891761	DeepBGC-protein-unique		
BGC0001558	WP_017947400	DeepBGC-protein-unique	A0A2S1T0Y9	CP029188
BGC0001558	WP_018891764	DeepBGC-protein-unique		
BGC0001558	WP_018891765	DeepBGC-protein-unique		
BGC0001558	WP_017947404	DeepBGC-protein-unique	A0A2S1T0G1	CP029188
BGC0001558	WP_018891766	DeepBGC-protein-unique		
BGC0001561	KUM69037	DeepBGC-protein-unique	A0A117NX25	LMWJ01000028
BGC0001561	KUM69039	DeepBGC-protein-unique	A0A117NX39	LMWJ01000028
BGC0001561	KUM69040	DeepBGC-protein-unique	A0A117NX46	LMWJ01000028
BGC0001561	KUM69041	DeepBGC-protein-unique	A0A117NX30	LMWJ01000028
BGC0001561	KUM69043	DeepBGC-protein-unique	A0A117NX52	LMWJ01000028
BGC0001561	KUM69047	DeepBGC-protein-unique	A0A124GVN8	LMWJ01000028
BGC0001561	KUM69048	DeepBGC-protein-unique	A0A124GVN9	LMWJ01000028
BGC0001561	KUM69044	DeepBGC-protein-unique	A0A117NX78	LMWJ01000028
BGC0001561	KUM69046	DeepBGC-protein-unique	A0A124GVP1	LMWJ01000028
BGC0001562	KUM80505	DeepBGC-protein-unique	A0A124H6K9	LMWJ01000003
BGC0001562	KUM80506	DeepBGC-protein-unique	A0A124H6L5	LMWJ01000003
BGC0001562	KUM80535	DeepBGC-protein-unique	A0A124H6M0	LMWJ01000003
BGC0001562	KUM80507	DeepBGC-protein-unique	A0A124H6L1	LMWJ01000003
BGC0001562	KUM80508	DeepBGC-protein-unique	A0A124H6K8	LMWJ01000003
BGC0001562	KUM80509	DeepBGC-protein-unique	A0A117PJ04	LMWJ01000003
BGC0001562	KUM80510	DeepBGC-protein-unique	A0A124H6K7	LMWJ01000003
BGC0001562	KUM80511	DeepBGC-protein-unique	A0A117PJ05	LMWJ01000003
BGC0001562	KUM80512	DeepBGC-protein-unique	A0A117PIX6	LMWJ01000003
BGC0001562	KUM80513	DeepBGC-protein-unique	A0A117PJ07	LMWJ01000003
BGC0001562	KUM80514	DeepBGC-protein-unique	A0A117PJ06	LMWJ01000003
BGC0001567	WP_067426768	DeepBGC-protein-unique	A0A1B1M3H2	CP016438
BGC0001567	WP_067444944	DeepBGC-protein-unique		
BGC0001567	WP_067426772	DeepBGC-protein-unique	A0A1B1M2T8	CP016438
BGC0001567	WP_079164394	DeepBGC-protein-unique	A0A1B1M2U6	CP016438
BGC0001567	WP_067426775	DeepBGC-protein-unique	A0A1B1M3F6	CP016438
BGC0001567	WP_107406787	DeepBGC-protein-unique		
BGC0001567	WP_067426780	DeepBGC-protein-unique	A0A1B1M2S6	CP016438
BGC0001567	WP_079165073	DeepBGC-protein-unique		
BGC0001567	WP_067426788	DeepBGC-protein-unique		
BGC0001567	WP_067426793	DeepBGC-protein-unique	A0A1B1M3I3	CP016438
BGC0001569	ANZ15829	DeepBGC-protein-unique		
BGC0001569	ANZ15830	DeepBGC-protein-unique		
BGC0001569	ANZ15831	DeepBGC-protein-unique		
BGC0001569	ANZ15832	DeepBGC-protein-unique		
BGC0001569	ANZ15833	DeepBGC-protein-unique		
BGC0001569	ANZ15834	DeepBGC-protein-unique		
BGC0001569	ANZ15835	DeepBGC-protein-unique		
BGC0001569	ANZ15836	DeepBGC-protein-unique		
BGC0001569	ANZ15837	DeepBGC-protein-unique		
BGC0001569	ANZ15838	DeepBGC-protein-unique		
BGC0001569	ANZ15839	DeepBGC-protein-unique		
BGC0001569	ANZ15840	DeepBGC-protein-unique		
BGC0001569	ANZ15841	DeepBGC-protein-unique		
BGC0001569	ANZ15843	DeepBGC-protein-unique		
BGC0001569	ANZ15844	DeepBGC-protein-unique		
BGC0001569	ANZ15845	DeepBGC-protein-unique		
BGC0001569	ANZ15846	DeepBGC-protein-unique		
BGC0001569	ANZ15848	DeepBGC-protein-unique		
BGC0001569	ANZ15849	DeepBGC-protein-unique		
BGC0001569	ANZ15850	DeepBGC-protein-unique		
BGC0001569	ANZ15851	DeepBGC-protein-unique		
BGC0001569	ANZ15852	DeepBGC-protein-unique		
BGC0001570	OAL11431	DeepBGC-protein-unique		
BGC0001570	OAL11432	DeepBGC-protein-unique		
BGC0001570	OAL11435	DeepBGC-protein-unique		
BGC0001570	OAL11436	DeepBGC-protein-unique		
BGC0001570	OAL11475	DeepBGC-protein-unique		
BGC0001570	OAL11476	DeepBGC-protein-unique		
BGC0001570	OAL11437	DeepBGC-protein-unique		
BGC0001575	WP_008704365	DeepBGC-protein-unique	A0A174GTK6	CYZN01000034,CZAW01000032,WWVQ01000024,WWVF01000042,CABHOF010000042
BGC0001575	WP_008704364	DeepBGC-protein-unique	A0A174GTM6	CYZN01000034,WWVQ01000024,WWVF01000042,CABHOF010000042
BGC0001575	WP_008704363	DeepBGC-protein-unique	A0A174GSY2	CYZN01000034,WWVQ01000024,WWVF01000042,CABHOF010000042
BGC0001575	WP_020993838	DeepBGC-protein-unique		
BGC0001575	WP_020993839	DeepBGC-protein-unique		
BGC0001575	WP_008704360	DeepBGC-protein-unique		
BGC0001575	WP_008704359	DeepBGC-protein-unique		
BGC0001575	WP_008704356	DeepBGC-protein-unique		
BGC0001575	WP_044952088	DeepBGC-protein-unique		
BGC0001575	WP_008704353	DeepBGC-protein-unique	A0A174FKW3	CYZP01000033,CZBP01000019
BGC0001575	WP_020993843	DeepBGC-protein-unique		
BGC0001575	WP_008704346	DeepBGC-protein-unique	A0A6L8T2E4	WWVQ01000024
BGC0001575	WP_008704344	DeepBGC-protein-unique		
BGC0001575	WP_008704342	DeepBGC-protein-unique	A0A174FJZ3	CYZA01000004,CYZP01000033,CZBP01000019
BGC0001575	WP_008704340	DeepBGC-protein-unique		
BGC0001578	EED21090	DeepBGC-protein-unique	B8LZ46	EQ962653
BGC0001578	EED21091	DeepBGC-protein-unique	B8LZ47	EQ962653
BGC0001578	EED21092	DeepBGC-protein-unique	B8LZ48	EQ962653
BGC0001578	EED21093	DeepBGC-protein-unique	B8LZ49	EQ962653
BGC0001578	EED21094	DeepBGC-protein-unique	B8LZ50	EQ962653
BGC0001578	EED21095	DeepBGC-protein-unique	B8LZ51	EQ962653
BGC0001578	EED21096	DeepBGC-protein-unique	B8LZ52	EQ962653
BGC0001578	EED21097	DeepBGC-protein-unique	B8LZ53	EQ962653
BGC0001578	EED21098	DeepBGC-protein-unique	B8LZ54	EQ962653
BGC0001578	EED21099	DeepBGC-protein-unique	B8LZ55	EQ962653
BGC0001578	EED21100	DeepBGC-protein-unique	B8LZ56	EQ962653
BGC0001578	EED21101	DeepBGC-protein-unique	B8LZ57	EQ962653
BGC0001578	EED21102	DeepBGC-protein-unique	B8LZ58	EQ962653
BGC0001578	EED21103	DeepBGC-protein-unique	B8LZ59	EQ962653
BGC0001579	WP_071962207	DeepBGC-protein-unique		
BGC0001579	WP_071962208	DeepBGC-protein-unique		
BGC0001579	WP_079273648	DeepBGC-protein-unique		
BGC0001579	WP_071962209	DeepBGC-protein-unique		
BGC0001579	WP_071962211	DeepBGC-protein-unique		
BGC0001586	WP_064482084	DeepBGC-protein-unique	A0A172WTE1	CP015641
BGC0001586	WP_045428334	DeepBGC-protein-unique	A0A172WU63	CP015641
BGC0001586	WP_064482085	DeepBGC-protein-unique	A0A172WTJ0	CP015641
BGC0001586	WP_064482086	DeepBGC-protein-unique	A0A172WTE5	CP015641
BGC0001586	WP_064482087	DeepBGC-protein-unique	A0A172WTP2	CP015641
BGC0001586	WP_064482090	DeepBGC-protein-unique	A0A172WTZ8	CP015641
BGC0001586	WP_064482091	DeepBGC-protein-unique	A0A172WTR2	CP015641
BGC0001586	WP_081262909	DeepBGC-protein-unique		
BGC0001586	WP_064482093	DeepBGC-protein-unique	A0A172WTF1	CP015641
BGC0001586	WP_064482094	DeepBGC-protein-unique	A0A172WU70	CP015641
BGC0001586	WP_064482095	DeepBGC-protein-unique	A0A172WTK0	CP015641
BGC0001586	WP_064482096	DeepBGC-protein-unique	A0A172WTF5	CP015641
BGC0001586	WP_045428298	DeepBGC-protein-unique	A0A172WTQ4	CP015641
BGC0001586	WP_064482097	DeepBGC-protein-unique	A0A172WTL5	CP015641
BGC0001587	BAC73327	DeepBGC-protein-unique	Q82BT9	BA000030
BGC0001587	BAC73328	DeepBGC-protein-unique	Q82BT8	BA000030
BGC0001587	BAC73329	DeepBGC-protein-unique	Q82BT7	BA000030
BGC0001587	BAC73330	DeepBGC-protein-unique	Q82BT6	BA000030
BGC0001587	BAC73331	DeepBGC-protein-unique	Q82BT5	BA000030
BGC0001587	BAC73332	DeepBGC-protein-unique	Q82BT4	BA000030
BGC0001588	WP_075019014	DeepBGC-protein-unique		
BGC0001588	WP_004543707	DeepBGC-protein-unique	A0A0H3HMF3	CP002833
BGC0001588	WP_004522818	DeepBGC-protein-unique	A0A0E1W6N9	CM000832
BGC0001588	WP_004189279	DeepBGC-protein-unique	A0A0H2WIB1	CP000010
BGC0001588	WP_004189328	DeepBGC-protein-unique	A0A0H3HRH7	CP002833
BGC0001588	WP_004522820	DeepBGC-protein-unique	A0A0H3HNB7	CP002833
BGC0001588	WP_004522821	DeepBGC-protein-unique	A0A0E1W309	CM000832
BGC0001588	WP_004189723	DeepBGC-protein-unique	A0A0E1WDA1	CM000832
BGC0001588	WP_004196302	DeepBGC-protein-unique	A3NRG4	CP000572
BGC0001588	WP_004553777	DeepBGC-protein-unique	A0A0H3HNC1	CP002833
BGC0001588	WP_004526108	DeepBGC-protein-unique	Q3JW28	CP000124
BGC0001588	WP_038735655	DeepBGC-protein-unique		
BGC0001588	WP_004189296	DeepBGC-protein-unique	Q63XC9	BX571965
BGC0001588	WP_004526105	DeepBGC-protein-unique	A0A0E1W588	CM000832
BGC0001588	WP_004553779	DeepBGC-protein-unique	A0A0H3HNC5	CP002833
BGC0001588	WP_004526103	DeepBGC-protein-unique	A0AAX0UFA6	PHRB01000003
BGC0001588	WP_004553780	DeepBGC-protein-unique	A0A0H3HT90	CP002833
BGC0001589	WP_020979500	DeepBGC-protein-unique		
BGC0001589	WP_012493287	DeepBGC-protein-unique	B4EHX2	AM747721
BGC0001589	WP_012493288	DeepBGC-protein-unique	B4EHX3	AM747721
BGC0001589	WP_006490766	DeepBGC-protein-unique	B4EHX4	AM747721
BGC0001589	WP_006490739	DeepBGC-protein-unique	B4EHX5	AM747721
BGC0001589	WP_012493289	DeepBGC-protein-unique	B4EHX6	AM747721
BGC0001589	WP_006490760	DeepBGC-protein-unique	B4EHX7	AM747721
BGC0001589	WP_006490756	DeepBGC-protein-unique	B4EHX8	AM747721
BGC0001589	WP_012493290	DeepBGC-protein-unique	B4EHX9	AM747721
BGC0001589	WP_006492954	DeepBGC-protein-unique		
BGC0001589	WP_006490764	DeepBGC-protein-unique	B4EHY1	AM747721
BGC0001589	WP_085964382	DeepBGC-protein-unique		
BGC0001589	WP_012493295	DeepBGC-protein-unique	B4EHY5	AM747721
BGC0001589	WP_006490442	DeepBGC-protein-unique	A0A144W8F8	JYMX02000006,MUTJ01000057
BGC0001589	WP_006490448	DeepBGC-protein-unique	B4EIC2	AM747721
BGC0001589	WP_006494987	DeepBGC-protein-unique		
BGC0001589	WP_043033125	DeepBGC-protein-unique		
BGC0001589	WP_006494985	DeepBGC-protein-unique	B4EIC5	AM747721
BGC0001589	WP_034178582	DeepBGC-protein-unique		
BGC0001590	AQP25545	DeepBGC-protein-unique	A0A1S5VIB3	KX859301
BGC0001590	AQP25546	DeepBGC-protein-unique	A0A1S5VIB1	KX859301
BGC0001590	AQP25548	DeepBGC-protein-unique	A0A1S5VI01	KX859301
BGC0001590	AQP25549	DeepBGC-protein-unique	A0A1S5VI08	KX859301
BGC0001590	AQP25550	DeepBGC-protein-unique	A0A1S5VI02	KX859301
BGC0001590	AQP25551	DeepBGC-protein-unique	A0A1S5VI55	KX859301
BGC0001590	AQP25552	DeepBGC-protein-unique	A0A1S5VI73	KX859301
BGC0001590	AQP25553	DeepBGC-protein-unique	A0A1S5VI54	KX859301
BGC0001590	AQP25554	DeepBGC-protein-unique	A0A1S5VIF1	KX859301
BGC0001590	AQP25555	DeepBGC-protein-unique	A0A1S5VIB9	KX859301
BGC0001590	AQP25556	DeepBGC-protein-unique	A0A1S5VIB6	KX859301
BGC0001590	AQP25557	DeepBGC-protein-unique	A0A1S5VI58	KX859301
BGC0001590	AQP25558	DeepBGC-protein-unique	A0A1S5VI59	KX859301
BGC0001590	AQP25559	DeepBGC-protein-unique	A0A1S5VI72	KX859301
BGC0001590	AQP25560	DeepBGC-protein-unique	A0A1S5VI57	KX859301
BGC0001590	AQP25561	DeepBGC-protein-unique	A0A1S5VI60	KX859301
BGC0001590	AQP25562	DeepBGC-protein-unique	A0A1S5VI80	KX859301
BGC0001590	AQP25563	DeepBGC-protein-unique	A0A1S5VI61	KX859301
BGC0001590	AQP25564	DeepBGC-protein-unique	A0A1S5VIF3	KX859301
BGC0001590	AQP25565	DeepBGC-protein-unique	A0A1S5VIC7	KX859301
BGC0001590	AQP25566	DeepBGC-protein-unique	A0A1S5VIC4	KX859301
BGC0001590	AQP25567	DeepBGC-protein-unique	A0A1S5VI62	KX859301
BGC0001590	AQP25568	DeepBGC-protein-unique	A0A1S5VI74	KX859301
BGC0001590	AQP25569	DeepBGC-protein-unique	A0A1S5VI82	KX859301
BGC0001590	AQP25570	DeepBGC-protein-unique	A0A1S5VI70	KX859301
BGC0001590	AQP25571	DeepBGC-protein-unique	A0A1S5VI66	KX859301
BGC0001590	AQP25572	DeepBGC-protein-unique	A0A1S5VI87	KX859301
BGC0001590	AQP25573	DeepBGC-protein-unique	A0A1S5VI67	KX859301
BGC0001590	AQP25574	DeepBGC-protein-unique	A0A1S5VIG0	KX859301
BGC0001590	AQP25575	DeepBGC-protein-unique	A0A1S5VID5	KX859301
BGC0001590	AQP25576	DeepBGC-protein-unique	A0A1S5VID3	KX859301
BGC0001590	AQP25577	DeepBGC-protein-unique	A0A1S5VI68	KX859301
BGC0001590	AQP25578	DeepBGC-protein-unique	A0A1S5VI84	KX859301
BGC0001590	AQP25579	DeepBGC-protein-unique	A0A1S5VI92	KX859301
BGC0001590	AQP25580	DeepBGC-protein-unique	A0A1S5VI77	KX859301
BGC0001590	AQP25581	DeepBGC-protein-unique	A0A1S5VI83	KX859301
BGC0001590	AQP25582	DeepBGC-protein-unique	A0A1S5VI96	KX859301
BGC0001590	AQP25584	DeepBGC-protein-unique	A0A1S5VIG7	KX859301
BGC0001590	AQP25585	DeepBGC-protein-unique	A0A1S5VIE0	KX859301
BGC0001590	AQP25586	DeepBGC-protein-unique	A0A1S5VID9	KX859301
BGC0001590	AQP25587	DeepBGC-protein-unique	A0A1S5VI76	KX859301
BGC0001593	ARF06192	DeepBGC-protein-unique	A0A1W5T3G7	KY454693,CP034279
BGC0001593	ARF06194	DeepBGC-protein-unique	A0A1W5T2A3	KY454693
BGC0001593	ARF06197	DeepBGC-protein-unique	A0A1W5T2F0	KY454693
BGC0001593	ARF06199	DeepBGC-protein-unique	A0A1W5T378	KY454693
BGC0001593	ARF06200	DeepBGC-protein-unique	A0A1W5T537	KY454693,CP034279
BGC0001593	ARF06201	DeepBGC-protein-unique	A0A1W5T3N6	KY454693,CP034279
BGC0001593	ARF06228	DeepBGC-protein-unique	A0A1W5T2I1	KY454693,CP034279
BGC0001593	ARF06231	DeepBGC-protein-unique	A0A1W5T3R5	KY454693,CP034279
BGC0001593	ARF06232	DeepBGC-protein-unique	A0A1W5T3K0	KY454693,CP034279
BGC0001593	ARF06233	DeepBGC-protein-unique	A0A1W5T401	KY454693,CP034279
BGC0001593	ARF06234	DeepBGC-protein-unique	A0A1W5T2H6	KY454693,CP034279
BGC0001593	ARF06235	DeepBGC-protein-unique	A0A1W5T2I2	KY454693,CP034279
BGC0001593	ARF06236	DeepBGC-protein-unique	A0A1W5T2I6	KY454693,CP034279
BGC0001593	ARF06237	DeepBGC-protein-unique	A0A1W5T2J3	KY454693,CP034279
BGC0001593	ARF06238	DeepBGC-protein-unique	A0A1W5T2J1	KY454693
BGC0001593	ARF06239	DeepBGC-protein-unique	A0A1W5T3A9	KY454693,CP034279
BGC0001593	ARF06240	DeepBGC-protein-unique	A0A1W5T553	KY454693,CP034279
BGC0001593	ARF06241	DeepBGC-protein-unique	A0A1W5T3R9	KY454693,CP034279
BGC0001593	ARF06242	DeepBGC-protein-unique	A0A1W5T3K9	KY454693,CP034279
BGC0001593	ARF06243	DeepBGC-protein-unique	A0A1W5T407	KY454693,CP034279
BGC0001593	ARF06244	DeepBGC-protein-unique	A0A1W5T2I0	KY454693,CP034279
BGC0001593	ARF06245	DeepBGC-protein-unique	A0A1W5T2J2	KY454693
BGC0001593	ARF06246	DeepBGC-protein-unique	A0A1W5T2J6	KY454693,CP034279
BGC0001596	WP_052482552	DeepBGC-protein-unique		
BGC0001596	WP_052482553	DeepBGC-protein-unique		
BGC0001596	WP_040258142	DeepBGC-protein-unique		
BGC0001596	WP_040253434	DeepBGC-protein-unique		
BGC0001596	WP_040253436	DeepBGC-protein-unique		
BGC0001596	WP_040253438	DeepBGC-protein-unique		
BGC0001596	WP_040253440	DeepBGC-protein-unique		
BGC0001596	WP_040253443	DeepBGC-protein-unique		
BGC0001596	WP_040253445	DeepBGC-protein-unique		
BGC0001596	WP_040253447	DeepBGC-protein-unique		
BGC0001596	WP_040253449	DeepBGC-protein-unique		
BGC0001596	WP_040253451	DeepBGC-protein-unique		
BGC0001596	WP_040253452	DeepBGC-protein-unique		
BGC0001596	WP_040253455	DeepBGC-protein-unique		
BGC0001596	WP_052482554	DeepBGC-protein-unique		
BGC0001596	WP_078845490	DeepBGC-protein-unique		
BGC0001596	WP_052482556	DeepBGC-protein-unique		
BGC0001596	WP_052482557	DeepBGC-protein-unique		
BGC0001596	WP_040253457	DeepBGC-protein-unique		
BGC0001596	WP_040253458	DeepBGC-protein-unique		
BGC0001596	WP_078845181	DeepBGC-protein-unique		
BGC0001596	WP_040253462	DeepBGC-protein-unique		
BGC0001596	WP_040253465	DeepBGC-protein-unique		
BGC0001596	WP_040253467	DeepBGC-protein-unique		
BGC0001596	WP_078845182	DeepBGC-protein-unique		
BGC0001596	WP_040253470	DeepBGC-protein-unique		
BGC0001596	WP_107071373	DeepBGC-protein-unique		
BGC0001596	WP_052482559	DeepBGC-protein-unique		
BGC0001596	WP_040253473	DeepBGC-protein-unique		
BGC0001596	WP_078845184	DeepBGC-protein-unique		
BGC0001596	WP_040253475	DeepBGC-protein-unique		
BGC0001596	WP_040253477	DeepBGC-protein-unique		
BGC0001596	WP_040253479	DeepBGC-protein-unique		
BGC0001596	WP_040253481	DeepBGC-protein-unique		
BGC0001596	WP_052482560	DeepBGC-protein-unique		
BGC0001596	WP_078845185	DeepBGC-protein-unique		
BGC0001596	WP_078845186	DeepBGC-protein-unique		
BGC0001596	WP_107071538	DeepBGC-protein-unique		
BGC0001596	WP_040253488	DeepBGC-protein-unique		
BGC0001600	CEF75880	DeepBGC-protein-unique	I1S160	HG970332
BGC0001600	CEF75881	DeepBGC-protein-unique	A0A098DD55	HG970332
BGC0001600	CEF75882	DeepBGC-protein-unique	A0A0E0RXA7	HG970332
BGC0001600	CEF75883	DeepBGC-protein-unique	I1S163	HG970332
BGC0001600	CEF75884	DeepBGC-protein-unique	A0A0E0RXA9	HG970332
BGC0001600	CEF75885	DeepBGC-protein-unique	I1S165	HG970332
BGC0001600	CEF75886	DeepBGC-protein-unique	I1S166	HG970332
BGC0001600	CEF75887	DeepBGC-protein-unique	I1S167	HG970332
BGC0001605	NP_443955	DeepBGC-protein-unique	P55544	U00090
BGC0001605	NP_443954	DeepBGC-protein-unique	P55543	U00090
BGC0001605	NP_443953	DeepBGC-protein-unique	P55542	U00090
BGC0001605	NP_443952	DeepBGC-protein-unique	P55541	U00090
BGC0001605	NP_443951	DeepBGC-protein-unique	P55540	U00090
BGC0001605	NP_443950	DeepBGC-protein-unique	P55539	U00090
BGC0001605	NP_443949	DeepBGC-protein-unique	P55538	U00090
BGC0001605	NP_443948	DeepBGC-protein-unique	P55537	U00090
BGC0001606	CCT76077	DeepBGC-protein-unique	S0EN58	HF679033
BGC0001606	CCT75967	DeepBGC-protein-unique	S0EMV0	HF679033
BGC0001606	CCT75968	DeepBGC-protein-unique	S0ELQ3	HF679033
BGC0001606	CCT75969	DeepBGC-protein-unique	S0ENX3	HF679033
BGC0001607	WP_030684641	DeepBGC-protein-unique		
BGC0001607	WP_030684642	DeepBGC-protein-unique		
BGC0001607	WP_030684643	DeepBGC-protein-unique		
BGC0001607	WP_030684644	DeepBGC-protein-unique		
BGC0001607	WP_078869212	DeepBGC-protein-unique		
BGC0001607	WP_030684646	DeepBGC-protein-unique		
BGC0001607	WP_030684647	DeepBGC-protein-unique		
BGC0001607	WP_030684648	DeepBGC-protein-unique		
BGC0001607	WP_030684649	DeepBGC-protein-unique		
BGC0001607	WP_030684650	DeepBGC-protein-unique		
BGC0001607	WP_030684651	DeepBGC-protein-unique		
