accession	protein_id	source
BGC0001515	CBF73446	DeepBGC-protein-unique
BGC0001515	CBF73447	DeepBGC-protein-unique
BGC0001515	CBF73449	DeepBGC-protein-unique
BGC0001515	CBF73453	DeepBGC-protein-unique
BGC0001516	XP_002373811	DeepBGC-protein-unique
BGC0001516	XP_002373813	DeepBGC-protein-unique
BGC0001516	XP_002373814	DeepBGC-protein-unique
BGC0001516	XP_002373815	DeepBGC-protein-unique
BGC0001516	XP_002373816	DeepBGC-protein-unique
BGC0001517	XP_001217683	DeepBGC-protein-unique
BGC0001517	XP_001217684	DeepBGC-protein-unique
BGC0001517	XP_001217686	DeepBGC-protein-unique
BGC0001517	XP_001217689	DeepBGC-protein-unique
BGC0001517	XP_001217690	DeepBGC-protein-unique
BGC0001517	XP_001217691	DeepBGC-protein-unique
BGC0001517	XP_001217693	DeepBGC-protein-unique
BGC0001518	BAE60013	DeepBGC-protein-unique
BGC0001518	BAE60012	DeepBGC-protein-unique
BGC0001518	BAE60011	DeepBGC-protein-unique
BGC0001518	BAE60010	DeepBGC-protein-unique
BGC0001518	BAE60009	DeepBGC-protein-unique
BGC0001518	BAE60008	DeepBGC-protein-unique
BGC0001518	BAE60007	DeepBGC-protein-unique
BGC0001518	BAE60006	DeepBGC-protein-unique
BGC0001518	BAE60005	DeepBGC-protein-unique
BGC0001518	BAE60004	DeepBGC-protein-unique
BGC0001519	WP_037657026	DeepBGC-protein-unique
BGC0001519	WP_037657028	DeepBGC-protein-unique
BGC0001519	WP_016638456	DeepBGC-protein-unique
BGC0001519	WP_106967772	DeepBGC-protein-unique
BGC0001519	WP_037657043	DeepBGC-protein-unique
BGC0001519	WP_016638459	DeepBGC-protein-unique
BGC0001519	WP_016638460	DeepBGC-protein-unique
BGC0001519	WP_037657045	DeepBGC-protein-unique
BGC0001519	WP_016638462	DeepBGC-protein-unique
BGC0001519	WP_016638463	DeepBGC-protein-unique
BGC0001519	WP_016638464	DeepBGC-protein-unique
BGC0001519	WP_106967773	DeepBGC-protein-unique
BGC0001519	WP_016638466	DeepBGC-protein-unique
BGC0001519	WP_037657033	DeepBGC-protein-unique
BGC0001519	WP_016638468	DeepBGC-protein-unique
BGC0001519	WP_016638469	DeepBGC-protein-unique
BGC0001519	WP_016638470	DeepBGC-protein-unique
BGC0001519	WP_016638471	DeepBGC-protein-unique
BGC0001519	WP_106967774	DeepBGC-protein-unique
BGC0001519	WP_016638473	DeepBGC-protein-unique
BGC0001519	WP_016638474	DeepBGC-protein-unique
BGC0001519	WP_052028917	DeepBGC-protein-unique
BGC0001519	WP_016638476	DeepBGC-protein-unique
BGC0001519	WP_016638477	DeepBGC-protein-unique
BGC0001519	WP_078620910	DeepBGC-protein-unique
BGC0001519	WP_106967775	DeepBGC-protein-unique
BGC0001519	WP_016638480	DeepBGC-protein-unique
BGC0001519	WP_016638481	DeepBGC-protein-unique
BGC0001519	WP_078620912	DeepBGC-protein-unique
BGC0001519	WP_016638484	DeepBGC-protein-unique
BGC0001519	WP_037657037	DeepBGC-protein-unique
BGC0001519	WP_016638487	DeepBGC-protein-unique
BGC0001520	OEI73450	DeepBGC-protein-unique
BGC0001520	OEI73451	DeepBGC-protein-unique
BGC0001520	OEI73452	DeepBGC-protein-unique
BGC0001520	OEI73453	DeepBGC-protein-unique
BGC0001520	OEI73454	DeepBGC-protein-unique
BGC0001520	OEI73455	DeepBGC-protein-unique
BGC0001520	OEI73456	DeepBGC-protein-unique
BGC0001520	OEI73457	DeepBGC-protein-unique
BGC0001520	OEI73458	DeepBGC-protein-unique
BGC0001520	OEI73459	DeepBGC-protein-unique
BGC0001520	OEI73460	DeepBGC-protein-unique
BGC0001520	OEI73461	DeepBGC-protein-unique
BGC0001520	OEI73462	DeepBGC-protein-unique
BGC0001520	OEI73463	DeepBGC-protein-unique
BGC0001520	OEI73464	DeepBGC-protein-unique
BGC0001520	OEI73465	DeepBGC-protein-unique
BGC0001520	OEI73466	DeepBGC-protein-unique
BGC0001520	OEI73467	DeepBGC-protein-unique
BGC0001520	OEI73468	DeepBGC-protein-unique
BGC0001520	OEI73469	DeepBGC-protein-unique
BGC0001520	OEI73470	DeepBGC-protein-unique
BGC0001520	OEI73471	DeepBGC-protein-unique
BGC0001520	OEI73472	DeepBGC-protein-unique
BGC0001520	OEI73473	DeepBGC-protein-unique
BGC0001520	OEI73476	DeepBGC-protein-unique
BGC0001520	OEI73477	DeepBGC-protein-unique
BGC0001521	ABX02675	DeepBGC-protein-unique
BGC0001521	ABX02676	DeepBGC-protein-unique
BGC0001521	ABX02677	DeepBGC-protein-unique
BGC0001521	ABX02678	DeepBGC-protein-unique
BGC0001521	ABX02680	DeepBGC-protein-unique
BGC0001521	ABX02681	DeepBGC-protein-unique
BGC0001521	ABX02682	DeepBGC-protein-unique
BGC0001521	ABX02683	DeepBGC-protein-unique
BGC0001521	ABX02684	DeepBGC-protein-unique
BGC0001521	ABX02685	DeepBGC-protein-unique
BGC0001521	ABX02686	DeepBGC-protein-unique
BGC0001521	ABX02687	DeepBGC-protein-unique
BGC0001521	ABX02688	DeepBGC-protein-unique
BGC0001521	ABX02689	DeepBGC-protein-unique
BGC0001521	ABX02690	DeepBGC-protein-unique
BGC0001521	ABX02691	DeepBGC-protein-unique
BGC0001521	ABX02693	DeepBGC-protein-unique
BGC0001521	ABX02694	DeepBGC-protein-unique
BGC0001521	ABX02695	DeepBGC-protein-unique
BGC0001524	AFL68048	DeepBGC-protein-unique
BGC0001524	AFL68049	DeepBGC-protein-unique
BGC0001524	AFL68050	DeepBGC-protein-unique
BGC0001524	AFL68051	DeepBGC-protein-unique
BGC0001524	AFL68052	DeepBGC-protein-unique
BGC0001524	AFL68053	DeepBGC-protein-unique
BGC0001524	AFL68054	DeepBGC-protein-unique
BGC0001524	AFL68055	DeepBGC-protein-unique
BGC0001524	AFL68056	DeepBGC-protein-unique
BGC0001524	AFL68057	DeepBGC-protein-unique
BGC0001524	AFL68058	DeepBGC-protein-unique
BGC0001524	AFL68059	DeepBGC-protein-unique
BGC0001537	WP_055469545	DeepBGC-protein-unique
BGC0001537	WP_055469546	DeepBGC-protein-unique
BGC0001537	WP_055469547	DeepBGC-protein-unique
BGC0001537	WP_079080698	DeepBGC-protein-unique
BGC0001537	WP_055469548	DeepBGC-protein-unique
BGC0001537	WP_055469549	DeepBGC-protein-unique
BGC0001537	WP_055469550	DeepBGC-protein-unique
BGC0001537	WP_055469551	DeepBGC-protein-unique
BGC0001537	WP_055469552	DeepBGC-protein-unique
BGC0001537	WP_030403675	DeepBGC-protein-unique
BGC0001537	WP_107094405	DeepBGC-protein-unique
BGC0001537	WP_030403672	DeepBGC-protein-unique
BGC0001537	WP_055469555	DeepBGC-protein-unique
BGC0001537	WP_055469556	DeepBGC-protein-unique
BGC0001539	CCB72813	DeepBGC-protein-unique
BGC0001539	CCB72814	DeepBGC-protein-unique
BGC0001539	CCB72815	DeepBGC-protein-unique
BGC0001541	PIB02402	DeepBGC-protein-unique
BGC0001541	PIB02403	DeepBGC-protein-unique
BGC0001541	PIB02404	DeepBGC-protein-unique
BGC0001541	PIB02405	DeepBGC-protein-unique
BGC0001541	PIB02398	DeepBGC-protein-unique
BGC0001541	PIB02399	DeepBGC-protein-unique
BGC0001541	PIB02400	DeepBGC-protein-unique
BGC0001541	PIB02401	DeepBGC-protein-unique
BGC0001541	PIB02406	DeepBGC-protein-unique
BGC0001541	PIB02407	DeepBGC-protein-unique
BGC0001541	PIB01160	DeepBGC-protein-unique
BGC0001541	PIB01159	DeepBGC-protein-unique
BGC0001541	PIB01161	DeepBGC-protein-unique
BGC0001541	PIB01156	DeepBGC-protein-unique
BGC0001541	PIB01155	DeepBGC-protein-unique
BGC0001544	PKY07881	DeepBGC-protein-unique
BGC0001544	PKY07882	DeepBGC-protein-unique
BGC0001544	PKY07883	DeepBGC-protein-unique
BGC0001544	PKY07884	DeepBGC-protein-unique
BGC0001544	PKY07885	DeepBGC-protein-unique
BGC0001544	PKY07886	DeepBGC-protein-unique
BGC0001544	PKY07888	DeepBGC-protein-unique
BGC0001544	PKY07889	DeepBGC-protein-unique
BGC0001544	PKY07890	DeepBGC-protein-unique
BGC0001544	PKY07891	DeepBGC-protein-unique
BGC0001545	XP_011325835	DeepBGC-protein-unique
BGC0001545	XP_011325837	DeepBGC-protein-unique
BGC0001545	XP_011325838	DeepBGC-protein-unique
BGC0001548	OAL15484	DeepBGC-protein-unique
BGC0001548	OAL15485	DeepBGC-protein-unique
BGC0001548	OAL15486	DeepBGC-protein-unique
BGC0001549	WP_078620925	DeepBGC-protein-unique
BGC0001549	WP_016638600	DeepBGC-protein-unique
BGC0001549	WP_016638601	DeepBGC-protein-unique
BGC0001549	WP_037657108	DeepBGC-protein-unique
BGC0001550	WP_037636388	DeepBGC-protein-unique
BGC0001550	WP_030301136	DeepBGC-protein-unique
BGC0001550	WP_030301138	DeepBGC-protein-unique
BGC0001550	WP_078613549	DeepBGC-protein-unique
BGC0001551	WP_043505823	DeepBGC-protein-unique
BGC0001551	WP_043505824	DeepBGC-protein-unique
BGC0001551	WP_078957969	DeepBGC-protein-unique
BGC0001552	BAC73398	DeepBGC-protein-unique
BGC0001552	BAC73399	DeepBGC-protein-unique
BGC0001552	BAC73400	DeepBGC-protein-unique
BGC0001552	BAC73401	DeepBGC-protein-unique
BGC0001554	WP_011305381	DeepBGC-protein-unique
BGC0001554	WP_011305382	DeepBGC-protein-unique
BGC0001554	WP_011305383	DeepBGC-protein-unique
BGC0001554	WP_011305384	DeepBGC-protein-unique
BGC0001554	WP_011305385	DeepBGC-protein-unique
BGC0001555	YP_002539278	DeepBGC-protein-unique
BGC0001555	YP_002539280	DeepBGC-protein-unique
BGC0001555	YP_002539286	DeepBGC-protein-unique
BGC0001555	YP_002539287	DeepBGC-protein-unique
BGC0001555	YP_002539288	DeepBGC-protein-unique
BGC0001555	YP_002539289	DeepBGC-protein-unique
BGC0001555	YP_002539290	DeepBGC-protein-unique
BGC0001555	YP_002539291	DeepBGC-protein-unique
BGC0001555	YP_002539295	DeepBGC-protein-unique
BGC0001555	YP_002539300	DeepBGC-protein-unique
BGC0001555	YP_002539301	DeepBGC-protein-unique
BGC0001555	YP_002539302	DeepBGC-protein-unique
BGC0001555	YP_002539304	DeepBGC-protein-unique
BGC0001555	YP_002539305	DeepBGC-protein-unique
BGC0001555	YP_002539307	DeepBGC-protein-unique
BGC0001555	YP_002539308	DeepBGC-protein-unique
BGC0001555	YP_002539309	DeepBGC-protein-unique
BGC0001555	YP_002539310	DeepBGC-protein-unique
BGC0001555	YP_002539311	DeepBGC-protein-unique
BGC0001555	YP_002539313	DeepBGC-protein-unique
BGC0001555	YP_002539314	DeepBGC-protein-unique
BGC0001555	YP_002539316	DeepBGC-protein-unique
BGC0001555	YP_002539317	DeepBGC-protein-unique
BGC0001555	YP_002539318	DeepBGC-protein-unique
BGC0001555	YP_002539319	DeepBGC-protein-unique
BGC0001555	YP_002539320	DeepBGC-protein-unique
BGC0001555	YP_002539321	DeepBGC-protein-unique
BGC0001555	YP_002539322	DeepBGC-protein-unique
BGC0001555	YP_002539323	DeepBGC-protein-unique
BGC0001555	YP_002539324	DeepBGC-protein-unique
BGC0001555	YP_002539328	DeepBGC-protein-unique
BGC0001555	YP_002539331	DeepBGC-protein-unique
BGC0001555	YP_002539334	DeepBGC-protein-unique
BGC0001555	YP_002539338	DeepBGC-protein-unique
BGC0001555	YP_002539339	DeepBGC-protein-unique
BGC0001555	YP_002539340	DeepBGC-protein-unique
BGC0001555	YP_002539341	DeepBGC-protein-unique
BGC0001555	YP_002539342	DeepBGC-protein-unique
BGC0001555	YP_002539343	DeepBGC-protein-unique
BGC0001555	YP_002539344	DeepBGC-protein-unique
BGC0001555	YP_002539345	DeepBGC-protein-unique
BGC0001555	YP_002539346	DeepBGC-protein-unique
BGC0001555	YP_002539347	DeepBGC-protein-unique
BGC0001555	YP_002539348	DeepBGC-protein-unique
BGC0001555	YP_002539349	DeepBGC-protein-unique
BGC0001555	YP_002539352	DeepBGC-protein-unique
BGC0001555	YP_002539358	DeepBGC-protein-unique
BGC0001555	YP_002539357	DeepBGC-protein-unique
BGC0001555	YP_002539360	DeepBGC-protein-unique
BGC0001555	YP_002539361	DeepBGC-protein-unique
BGC0001555	YP_002539363	DeepBGC-protein-unique
BGC0001555	YP_002539364	DeepBGC-protein-unique
BGC0001555	YP_002539366	DeepBGC-protein-unique
BGC0001555	YP_002539367	DeepBGC-protein-unique
BGC0001555	YP_002539368	DeepBGC-protein-unique
BGC0001555	YP_002539369	DeepBGC-protein-unique
BGC0001555	YP_002539372	DeepBGC-protein-unique
BGC0001555	YP_002539373	DeepBGC-protein-unique
BGC0001555	YP_002539374	DeepBGC-protein-unique
BGC0001555	YP_002539375	DeepBGC-protein-unique
BGC0001555	YP_002539376	DeepBGC-protein-unique
BGC0001555	YP_002539378	DeepBGC-protein-unique
BGC0001555	YP_002539380	DeepBGC-protein-unique
BGC0001555	YP_002539381	DeepBGC-protein-unique
BGC0001555	YP_002539383	DeepBGC-protein-unique
BGC0001555	YP_002539384	DeepBGC-protein-unique
BGC0001555	YP_002539385	DeepBGC-protein-unique
BGC0001555	YP_002539386	DeepBGC-protein-unique
BGC0001555	YP_002539387	DeepBGC-protein-unique
BGC0001555	YP_002539388	DeepBGC-protein-unique
BGC0001555	YP_002539389	DeepBGC-protein-unique
BGC0001555	YP_002539390	DeepBGC-protein-unique
BGC0001555	YP_002539393	DeepBGC-protein-unique
BGC0001555	YP_002539395	DeepBGC-protein-unique
BGC0001555	YP_002539397	DeepBGC-protein-unique
BGC0001555	YP_002539398	DeepBGC-protein-unique
BGC0001555	YP_002539400	DeepBGC-protein-unique
BGC0001555	YP_002539404	DeepBGC-protein-unique
BGC0001555	YP_002539405	DeepBGC-protein-unique
BGC0001555	YP_002539407	DeepBGC-protein-unique
BGC0001555	YP_002539408	DeepBGC-protein-unique
BGC0001555	YP_002539411	DeepBGC-protein-unique
BGC0001555	YP_002539412	DeepBGC-protein-unique
BGC0001555	YP_002539413	DeepBGC-protein-unique
BGC0001555	YP_002539421	DeepBGC-protein-unique
BGC0001555	YP_002539422	DeepBGC-protein-unique
BGC0001555	YP_002539424	DeepBGC-protein-unique
BGC0001555	YP_002539428	DeepBGC-protein-unique
BGC0001555	YP_002539429	DeepBGC-protein-unique
BGC0001555	YP_002539430	DeepBGC-protein-unique
BGC0001555	YP_002539432	DeepBGC-protein-unique
BGC0001555	YP_002539435	DeepBGC-protein-unique
BGC0001555	YP_002539439	DeepBGC-protein-unique
BGC0001555	YP_002539441	DeepBGC-protein-unique
BGC0001558	WP_026281939	DeepBGC-protein-unique
BGC0001558	WP_017947353	DeepBGC-protein-unique
BGC0001558	WP_018891721	DeepBGC-protein-unique
BGC0001558	WP_018891722	DeepBGC-protein-unique
BGC0001558	WP_026281940	DeepBGC-protein-unique
BGC0001558	WP_018891724	DeepBGC-protein-unique
BGC0001558	WP_018891725	DeepBGC-protein-unique
BGC0001558	WP_018891726	DeepBGC-protein-unique
BGC0001558	WP_018891727	DeepBGC-protein-unique
BGC0001558	WP_018891728	DeepBGC-protein-unique
BGC0001558	WP_018891730	DeepBGC-protein-unique
BGC0001558	WP_018891731	DeepBGC-protein-unique
BGC0001558	WP_018891732	DeepBGC-protein-unique
BGC0001558	WP_018891733	DeepBGC-protein-unique
BGC0001558	WP_018891734	DeepBGC-protein-unique
BGC0001558	WP_018891735	DeepBGC-protein-unique
BGC0001558	WP_018891736	DeepBGC-protein-unique
BGC0001558	WP_018891737	DeepBGC-protein-unique
BGC0001558	WP_018891738	DeepBGC-protein-unique
BGC0001558	WP_051093180	DeepBGC-protein-unique
BGC0001558	WP_018891740	DeepBGC-protein-unique
BGC0001558	WP_018891741	DeepBGC-protein-unique
BGC0001558	WP_018891742	DeepBGC-protein-unique
BGC0001558	WP_018891744	DeepBGC-protein-unique
BGC0001558	WP_018891745	DeepBGC-protein-unique
BGC0001558	WP_018891746	DeepBGC-protein-unique
BGC0001558	WP_017947381	DeepBGC-protein-unique
BGC0001558	WP_018891747	DeepBGC-protein-unique
BGC0001558	WP_018891748	DeepBGC-protein-unique
BGC0001558	WP_018891749	DeepBGC-protein-unique
BGC0001558	WP_018891750	DeepBGC-protein-unique
BGC0001558	WP_018891751	DeepBGC-protein-unique
BGC0001558	WP_018891752	DeepBGC-protein-unique
BGC0001558	WP_017947388	DeepBGC-protein-unique
BGC0001558	WP_018891753	DeepBGC-protein-unique
BGC0001558	WP_018891754	DeepBGC-protein-unique
BGC0001558	WP_018891755	DeepBGC-protein-unique
BGC0001558	WP_018891756	DeepBGC-protein-unique
BGC0001558	WP_051093176	DeepBGC-protein-unique
BGC0001558	WP_018891759	DeepBGC-protein-unique
BGC0001558	WP_017947396	DeepBGC-protein-unique
BGC0001558	WP_018891761	DeepBGC-protein-unique
BGC0001558	WP_017947400	DeepBGC-protein-unique
BGC0001558	WP_018891764	DeepBGC-protein-unique
BGC0001558	WP_018891765	DeepBGC-protein-unique
BGC0001558	WP_017947404	DeepBGC-protein-unique
BGC0001558	WP_018891766	DeepBGC-protein-unique
BGC0001561	KUM69037	DeepBGC-protein-unique
BGC0001561	KUM69039	DeepBGC-protein-unique
BGC0001561	KUM69040	DeepBGC-protein-unique
BGC0001561	KUM69041	DeepBGC-protein-unique
BGC0001561	KUM69043	DeepBGC-protein-unique
BGC0001561	KUM69047	DeepBGC-protein-unique
BGC0001561	KUM69048	DeepBGC-protein-unique
BGC0001561	KUM69044	DeepBGC-protein-unique
BGC0001561	KUM69046	DeepBGC-protein-unique
BGC0001562	KUM80505	DeepBGC-protein-unique
BGC0001562	KUM80506	DeepBGC-protein-unique
BGC0001562	KUM80535	DeepBGC-protein-unique
BGC0001562	KUM80507	DeepBGC-protein-unique
BGC0001562	KUM80508	DeepBGC-protein-unique
BGC0001562	KUM80509	DeepBGC-protein-unique
BGC0001562	KUM80510	DeepBGC-protein-unique
BGC0001562	KUM80511	DeepBGC-protein-unique
BGC0001562	KUM80512	DeepBGC-protein-unique
BGC0001562	KUM80513	DeepBGC-protein-unique
BGC0001562	KUM80514	DeepBGC-protein-unique
BGC0001567	WP_067426768	DeepBGC-protein-unique
BGC0001567	WP_067444944	DeepBGC-protein-unique
BGC0001567	WP_067426772	DeepBGC-protein-unique
BGC0001567	WP_079164394	DeepBGC-protein-unique
BGC0001567	WP_067426775	DeepBGC-protein-unique
BGC0001567	WP_107406787	DeepBGC-protein-unique
BGC0001567	WP_067426780	DeepBGC-protein-unique
BGC0001567	WP_079165073	DeepBGC-protein-unique
BGC0001567	WP_067426788	DeepBGC-protein-unique
BGC0001567	WP_067426793	DeepBGC-protein-unique
BGC0001569	ANZ15829	DeepBGC-protein-unique
BGC0001569	ANZ15830	DeepBGC-protein-unique
BGC0001569	ANZ15831	DeepBGC-protein-unique
BGC0001569	ANZ15832	DeepBGC-protein-unique
BGC0001569	ANZ15833	DeepBGC-protein-unique
BGC0001569	ANZ15834	DeepBGC-protein-unique
BGC0001569	ANZ15835	DeepBGC-protein-unique
BGC0001569	ANZ15836	DeepBGC-protein-unique
BGC0001569	ANZ15837	DeepBGC-protein-unique
BGC0001569	ANZ15838	DeepBGC-protein-unique
BGC0001569	ANZ15839	DeepBGC-protein-unique
BGC0001569	ANZ15840	DeepBGC-protein-unique
BGC0001569	ANZ15841	DeepBGC-protein-unique
BGC0001569	ANZ15843	DeepBGC-protein-unique
BGC0001569	ANZ15844	DeepBGC-protein-unique
BGC0001569	ANZ15845	DeepBGC-protein-unique
BGC0001569	ANZ15846	DeepBGC-protein-unique
BGC0001569	ANZ15848	DeepBGC-protein-unique
BGC0001569	ANZ15849	DeepBGC-protein-unique
BGC0001569	ANZ15850	DeepBGC-protein-unique
BGC0001569	ANZ15851	DeepBGC-protein-unique
BGC0001569	ANZ15852	DeepBGC-protein-unique
BGC0001570	OAL11431	DeepBGC-protein-unique
BGC0001570	OAL11432	DeepBGC-protein-unique
BGC0001570	OAL11435	DeepBGC-protein-unique
BGC0001570	OAL11436	DeepBGC-protein-unique
BGC0001570	OAL11475	DeepBGC-protein-unique
BGC0001570	OAL11476	DeepBGC-protein-unique
BGC0001570	OAL11437	DeepBGC-protein-unique
BGC0001575	WP_008704365	DeepBGC-protein-unique
BGC0001575	WP_008704364	DeepBGC-protein-unique
BGC0001575	WP_008704363	DeepBGC-protein-unique
BGC0001575	WP_020993838	DeepBGC-protein-unique
BGC0001575	WP_020993839	DeepBGC-protein-unique
BGC0001575	WP_008704360	DeepBGC-protein-unique
BGC0001575	WP_008704359	DeepBGC-protein-unique
BGC0001575	WP_008704356	DeepBGC-protein-unique
BGC0001575	WP_044952088	DeepBGC-protein-unique
BGC0001575	WP_008704353	DeepBGC-protein-unique
BGC0001575	WP_020993843	DeepBGC-protein-unique
BGC0001575	WP_008704346	DeepBGC-protein-unique
BGC0001575	WP_008704344	DeepBGC-protein-unique
BGC0001575	WP_008704342	DeepBGC-protein-unique
BGC0001575	WP_008704340	DeepBGC-protein-unique
BGC0001578	EED21090	DeepBGC-protein-unique
BGC0001578	EED21091	DeepBGC-protein-unique
BGC0001578	EED21092	DeepBGC-protein-unique
BGC0001578	EED21093	DeepBGC-protein-unique
BGC0001578	EED21094	DeepBGC-protein-unique
BGC0001578	EED21095	DeepBGC-protein-unique
BGC0001578	EED21096	DeepBGC-protein-unique
BGC0001578	EED21097	DeepBGC-protein-unique
BGC0001578	EED21098	DeepBGC-protein-unique
BGC0001578	EED21099	DeepBGC-protein-unique
BGC0001578	EED21100	DeepBGC-protein-unique
BGC0001578	EED21101	DeepBGC-protein-unique
BGC0001578	EED21102	DeepBGC-protein-unique
BGC0001578	EED21103	DeepBGC-protein-unique
BGC0001579	WP_071962207	DeepBGC-protein-unique
BGC0001579	WP_071962208	DeepBGC-protein-unique
BGC0001579	WP_079273648	DeepBGC-protein-unique
BGC0001579	WP_071962209	DeepBGC-protein-unique
BGC0001579	WP_071962211	DeepBGC-protein-unique
BGC0001586	WP_064482084	DeepBGC-protein-unique
BGC0001586	WP_045428334	DeepBGC-protein-unique
BGC0001586	WP_064482085	DeepBGC-protein-unique
BGC0001586	WP_064482086	DeepBGC-protein-unique
BGC0001586	WP_064482087	DeepBGC-protein-unique
BGC0001586	WP_064482090	DeepBGC-protein-unique
BGC0001586	WP_064482091	DeepBGC-protein-unique
BGC0001586	WP_081262909	DeepBGC-protein-unique
BGC0001586	WP_064482093	DeepBGC-protein-unique
BGC0001586	WP_064482094	DeepBGC-protein-unique
BGC0001586	WP_064482095	DeepBGC-protein-unique
BGC0001586	WP_064482096	DeepBGC-protein-unique
BGC0001586	WP_045428298	DeepBGC-protein-unique
BGC0001586	WP_064482097	DeepBGC-protein-unique
BGC0001587	BAC73327	DeepBGC-protein-unique
BGC0001587	BAC73328	DeepBGC-protein-unique
BGC0001587	BAC73329	DeepBGC-protein-unique
BGC0001587	BAC73330	DeepBGC-protein-unique
BGC0001587	BAC73331	DeepBGC-protein-unique
BGC0001587	BAC73332	DeepBGC-protein-unique
BGC0001588	WP_075019014	DeepBGC-protein-unique
BGC0001588	WP_004543707	DeepBGC-protein-unique
BGC0001588	WP_004522818	DeepBGC-protein-unique
BGC0001588	WP_004189279	DeepBGC-protein-unique
BGC0001588	WP_004189328	DeepBGC-protein-unique
BGC0001588	WP_004522820	DeepBGC-protein-unique
BGC0001588	WP_004522821	DeepBGC-protein-unique
BGC0001588	WP_004189723	DeepBGC-protein-unique
BGC0001588	WP_004196302	DeepBGC-protein-unique
BGC0001588	WP_004553777	DeepBGC-protein-unique
BGC0001588	WP_004526108	DeepBGC-protein-unique
BGC0001588	WP_038735655	DeepBGC-protein-unique
BGC0001588	WP_004189296	DeepBGC-protein-unique
BGC0001588	WP_004526105	DeepBGC-protein-unique
BGC0001588	WP_004553779	DeepBGC-protein-unique
BGC0001588	WP_004526103	DeepBGC-protein-unique
BGC0001588	WP_004553780	DeepBGC-protein-unique
BGC0001589	WP_020979500	DeepBGC-protein-unique
BGC0001589	WP_012493287	DeepBGC-protein-unique
BGC0001589	WP_012493288	DeepBGC-protein-unique
BGC0001589	WP_006490766	DeepBGC-protein-unique
BGC0001589	WP_006490739	DeepBGC-protein-unique
BGC0001589	WP_012493289	DeepBGC-protein-unique
BGC0001589	WP_006490760	DeepBGC-protein-unique
BGC0001589	WP_006490756	DeepBGC-protein-unique
BGC0001589	WP_012493290	DeepBGC-protein-unique
BGC0001589	WP_006492954	DeepBGC-protein-unique
BGC0001589	WP_006490764	DeepBGC-protein-unique
BGC0001589	WP_085964382	DeepBGC-protein-unique
BGC0001589	WP_012493295	DeepBGC-protein-unique
BGC0001589	WP_006490442	DeepBGC-protein-unique
BGC0001589	WP_006490448	DeepBGC-protein-unique
BGC0001589	WP_006494987	DeepBGC-protein-unique
BGC0001589	WP_043033125	DeepBGC-protein-unique
BGC0001589	WP_006494985	DeepBGC-protein-unique
BGC0001589	WP_034178582	DeepBGC-protein-unique
BGC0001590	AQP25545	DeepBGC-protein-unique
BGC0001590	AQP25546	DeepBGC-protein-unique
BGC0001590	AQP25548	DeepBGC-protein-unique
BGC0001590	AQP25549	DeepBGC-protein-unique
BGC0001590	AQP25550	DeepBGC-protein-unique
BGC0001590	AQP25551	DeepBGC-protein-unique
BGC0001590	AQP25552	DeepBGC-protein-unique
BGC0001590	AQP25553	DeepBGC-protein-unique
BGC0001590	AQP25554	DeepBGC-protein-unique
BGC0001590	AQP25555	DeepBGC-protein-unique
BGC0001590	AQP25556	DeepBGC-protein-unique
BGC0001590	AQP25557	DeepBGC-protein-unique
BGC0001590	AQP25558	DeepBGC-protein-unique
BGC0001590	AQP25559	DeepBGC-protein-unique
BGC0001590	AQP25560	DeepBGC-protein-unique
BGC0001590	AQP25561	DeepBGC-protein-unique
BGC0001590	AQP25562	DeepBGC-protein-unique
BGC0001590	AQP25563	DeepBGC-protein-unique
BGC0001590	AQP25564	DeepBGC-protein-unique
BGC0001590	AQP25565	DeepBGC-protein-unique
BGC0001590	AQP25566	DeepBGC-protein-unique
BGC0001590	AQP25567	DeepBGC-protein-unique
BGC0001590	AQP25568	DeepBGC-protein-unique
BGC0001590	AQP25569	DeepBGC-protein-unique
BGC0001590	AQP25570	DeepBGC-protein-unique
BGC0001590	AQP25571	DeepBGC-protein-unique
BGC0001590	AQP25572	DeepBGC-protein-unique
BGC0001590	AQP25573	DeepBGC-protein-unique
BGC0001590	AQP25574	DeepBGC-protein-unique
BGC0001590	AQP25575	DeepBGC-protein-unique
BGC0001590	AQP25576	DeepBGC-protein-unique
BGC0001590	AQP25577	DeepBGC-protein-unique
BGC0001590	AQP25578	DeepBGC-protein-unique
BGC0001590	AQP25579	DeepBGC-protein-unique
BGC0001590	AQP25580	DeepBGC-protein-unique
BGC0001590	AQP25581	DeepBGC-protein-unique
BGC0001590	AQP25582	DeepBGC-protein-unique
BGC0001590	AQP25584	DeepBGC-protein-unique
BGC0001590	AQP25585	DeepBGC-protein-unique
BGC0001590	AQP25586	DeepBGC-protein-unique
BGC0001590	AQP25587	DeepBGC-protein-unique
BGC0001593	ARF06192	DeepBGC-protein-unique
BGC0001593	ARF06194	DeepBGC-protein-unique
BGC0001593	ARF06197	DeepBGC-protein-unique
BGC0001593	ARF06199	DeepBGC-protein-unique
BGC0001593	ARF06200	DeepBGC-protein-unique
BGC0001593	ARF06201	DeepBGC-protein-unique
BGC0001593	ARF06228	DeepBGC-protein-unique
BGC0001593	ARF06231	DeepBGC-protein-unique
BGC0001593	ARF06232	DeepBGC-protein-unique
BGC0001593	ARF06233	DeepBGC-protein-unique
BGC0001593	ARF06234	DeepBGC-protein-unique
BGC0001593	ARF06235	DeepBGC-protein-unique
