accession	protein_id	source
BGC0001581	AAX98202	DeepBGC-unique
BGC0001581	AAX98203	DeepBGC-unique
BGC0001581	AAX98204	DeepBGC-unique
BGC0001581	AAX98205	DeepBGC-unique
BGC0001581	AAX98206	DeepBGC-unique
BGC0001581	AAX98207	DeepBGC-unique
BGC0001581	AAX98208	DeepBGC-unique
BGC0001581	AAX98209	DeepBGC-unique
BGC0001581	AAX98210	DeepBGC-unique
BGC0001583	DAB41650	DeepBGC-unique
BGC0001583	DAB41651	DeepBGC-unique
BGC0001583	DAB41652	DeepBGC-unique
BGC0001583	DAB41653	DeepBGC-unique
BGC0001586	WP_064482084	DeepBGC-unique
BGC0001586	WP_045428334	DeepBGC-unique
BGC0001586	WP_064482085	DeepBGC-unique
BGC0001586	WP_064482086	DeepBGC-unique
BGC0001586	WP_064482087	DeepBGC-unique
BGC0001586	WP_064482090	DeepBGC-unique
BGC0001586	WP_064482091	DeepBGC-unique
BGC0001586	WP_081262909	DeepBGC-unique
BGC0001586	WP_064482093	DeepBGC-unique
BGC0001586	WP_064482094	DeepBGC-unique
BGC0001586	WP_064482095	DeepBGC-unique
BGC0001586	WP_064482096	DeepBGC-unique
BGC0001586	WP_045428298	DeepBGC-unique
BGC0001586	WP_064482097	DeepBGC-unique
BGC0001587	BAC73327	DeepBGC-unique
BGC0001587	BAC73328	DeepBGC-unique
BGC0001587	BAC73329	DeepBGC-unique
BGC0001587	BAC73330	DeepBGC-unique
BGC0001587	BAC73331	DeepBGC-unique
BGC0001587	BAC73332	DeepBGC-unique
BGC0001588	WP_075019014	DeepBGC-unique
BGC0001588	WP_004543707	DeepBGC-unique
BGC0001588	WP_004522818	DeepBGC-unique
BGC0001588	WP_004189279	DeepBGC-unique
BGC0001588	WP_004189328	DeepBGC-unique
BGC0001588	WP_004522820	DeepBGC-unique
BGC0001588	WP_004522821	DeepBGC-unique
BGC0001588	WP_004189723	DeepBGC-unique
BGC0001588	WP_004196302	DeepBGC-unique
BGC0001588	WP_004553777	DeepBGC-unique
BGC0001588	WP_004526108	DeepBGC-unique
BGC0001588	WP_038735655	DeepBGC-unique
BGC0001588	WP_004189296	DeepBGC-unique
BGC0001588	WP_004526105	DeepBGC-unique
BGC0001588	WP_004553779	DeepBGC-unique
BGC0001588	WP_004526103	DeepBGC-unique
BGC0001588	WP_004553780	DeepBGC-unique
BGC0001589	WP_020979500	DeepBGC-unique
BGC0001589	WP_012493287	DeepBGC-unique
BGC0001589	WP_012493288	DeepBGC-unique
BGC0001589	WP_006490766	DeepBGC-unique
BGC0001589	WP_006490739	DeepBGC-unique
BGC0001589	WP_012493289	DeepBGC-unique
BGC0001589	WP_006490760	DeepBGC-unique
BGC0001589	WP_006490756	DeepBGC-unique
BGC0001589	WP_012493290	DeepBGC-unique
BGC0001589	WP_006492954	DeepBGC-unique
BGC0001589	WP_006490764	DeepBGC-unique
BGC0001589	WP_085964382	DeepBGC-unique
BGC0001589	WP_012493295	DeepBGC-unique
BGC0001589	WP_006490442	DeepBGC-unique
BGC0001589	WP_006490448	DeepBGC-unique
BGC0001589	WP_006494987	DeepBGC-unique
BGC0001589	WP_043033125	DeepBGC-unique
BGC0001589	WP_006494985	DeepBGC-unique
BGC0001589	WP_034178582	DeepBGC-unique
BGC0001590	AQP25545	DeepBGC-unique
BGC0001590	AQP25546	DeepBGC-unique
BGC0001590	AQP25548	DeepBGC-unique
BGC0001590	AQP25549	DeepBGC-unique
BGC0001590	AQP25550	DeepBGC-unique
BGC0001590	AQP25551	DeepBGC-unique
BGC0001590	AQP25552	DeepBGC-unique
BGC0001590	AQP25553	DeepBGC-unique
BGC0001590	AQP25554	DeepBGC-unique
BGC0001590	AQP25555	DeepBGC-unique
BGC0001590	AQP25556	DeepBGC-unique
BGC0001590	AQP25557	DeepBGC-unique
BGC0001590	AQP25558	DeepBGC-unique
BGC0001590	AQP25559	DeepBGC-unique
BGC0001590	AQP25560	DeepBGC-unique
BGC0001590	AQP25561	DeepBGC-unique
BGC0001590	AQP25562	DeepBGC-unique
BGC0001590	AQP25563	DeepBGC-unique
BGC0001590	AQP25564	DeepBGC-unique
BGC0001590	AQP25565	DeepBGC-unique
BGC0001590	AQP25566	DeepBGC-unique
BGC0001590	AQP25567	DeepBGC-unique
BGC0001590	AQP25568	DeepBGC-unique
BGC0001590	AQP25569	DeepBGC-unique
BGC0001590	AQP25570	DeepBGC-unique
BGC0001590	AQP25571	DeepBGC-unique
BGC0001590	AQP25572	DeepBGC-unique
BGC0001590	AQP25573	DeepBGC-unique
BGC0001590	AQP25574	DeepBGC-unique
BGC0001590	AQP25575	DeepBGC-unique
BGC0001590	AQP25576	DeepBGC-unique
BGC0001590	AQP25577	DeepBGC-unique
BGC0001590	AQP25578	DeepBGC-unique
BGC0001590	AQP25579	DeepBGC-unique
BGC0001590	AQP25580	DeepBGC-unique
BGC0001590	AQP25581	DeepBGC-unique
BGC0001590	AQP25582	DeepBGC-unique
BGC0001590	AQP25584	DeepBGC-unique
BGC0001590	AQP25585	DeepBGC-unique
BGC0001590	AQP25586	DeepBGC-unique
BGC0001590	AQP25587	DeepBGC-unique
BGC0001593	ARF06192	DeepBGC-unique
BGC0001593	ARF06194	DeepBGC-unique
BGC0001593	ARF06197	DeepBGC-unique
BGC0001593	ARF06199	DeepBGC-unique
BGC0001593	ARF06200	DeepBGC-unique
BGC0001593	ARF06201	DeepBGC-unique
BGC0001593	ARF06228	DeepBGC-unique
BGC0001593	ARF06231	DeepBGC-unique
BGC0001593	ARF06232	DeepBGC-unique
BGC0001593	ARF06233	DeepBGC-unique
BGC0001593	ARF06234	DeepBGC-unique
BGC0001593	ARF06235	DeepBGC-unique
BGC0001593	ARF06236	DeepBGC-unique
BGC0001593	ARF06237	DeepBGC-unique
BGC0001593	ARF06238	DeepBGC-unique
BGC0001593	ARF06239	DeepBGC-unique
BGC0001593	ARF06240	DeepBGC-unique
BGC0001593	ARF06241	DeepBGC-unique
BGC0001593	ARF06242	DeepBGC-unique
BGC0001593	ARF06243	DeepBGC-unique
BGC0001593	ARF06244	DeepBGC-unique
BGC0001593	ARF06245	DeepBGC-unique
BGC0001593	ARF06246	DeepBGC-unique
BGC0001596	WP_052482552	DeepBGC-unique
BGC0001596	WP_052482553	DeepBGC-unique
BGC0001596	WP_040258142	DeepBGC-unique
BGC0001596	WP_040253434	DeepBGC-unique
BGC0001596	WP_040253436	DeepBGC-unique
BGC0001596	WP_040253438	DeepBGC-unique
BGC0001596	WP_040253440	DeepBGC-unique
BGC0001596	WP_040253443	DeepBGC-unique
BGC0001596	WP_040253445	DeepBGC-unique
BGC0001596	WP_040253447	DeepBGC-unique
BGC0001596	WP_040253449	DeepBGC-unique
BGC0001596	WP_040253451	DeepBGC-unique
BGC0001596	WP_040253452	DeepBGC-unique
BGC0001596	WP_040253455	DeepBGC-unique
BGC0001596	WP_052482554	DeepBGC-unique
BGC0001596	WP_078845490	DeepBGC-unique
BGC0001596	WP_052482556	DeepBGC-unique
BGC0001596	WP_052482557	DeepBGC-unique
BGC0001596	WP_040253457	DeepBGC-unique
BGC0001596	WP_040253458	DeepBGC-unique
BGC0001596	WP_078845181	DeepBGC-unique
BGC0001596	WP_040253462	DeepBGC-unique
BGC0001596	WP_040253465	DeepBGC-unique
BGC0001596	WP_040253467	DeepBGC-unique
BGC0001596	WP_078845182	DeepBGC-unique
BGC0001596	WP_040253470	DeepBGC-unique
BGC0001596	WP_107071373	DeepBGC-unique
BGC0001596	WP_052482559	DeepBGC-unique
BGC0001596	WP_040253473	DeepBGC-unique
BGC0001596	WP_078845184	DeepBGC-unique
BGC0001596	WP_040253475	DeepBGC-unique
BGC0001596	WP_040253477	DeepBGC-unique
BGC0001596	WP_040253479	DeepBGC-unique
BGC0001596	WP_040253481	DeepBGC-unique
BGC0001596	WP_052482560	DeepBGC-unique
BGC0001596	WP_078845185	DeepBGC-unique
BGC0001596	WP_078845186	DeepBGC-unique
BGC0001596	WP_107071538	DeepBGC-unique
BGC0001596	WP_040253488	DeepBGC-unique
BGC0001598	AOE23558	DeepBGC-unique
BGC0001598	AOE23559	DeepBGC-unique
BGC0001598	AOE23560	DeepBGC-unique
BGC0001598	AOE23563	DeepBGC-unique
BGC0001598	AOE23564	DeepBGC-unique
BGC0001598	AOE23565	DeepBGC-unique
BGC0001598	AOE23566	DeepBGC-unique
BGC0001598	AOE23567	DeepBGC-unique
BGC0001598	AOE23568	DeepBGC-unique
BGC0001598	AOE23569	DeepBGC-unique
BGC0001598	AOE23571	DeepBGC-unique
BGC0001598	AOE23572	DeepBGC-unique
BGC0001598	AOE23573	DeepBGC-unique
BGC0001598	AOE23574	DeepBGC-unique
BGC0001598	AOE23575	DeepBGC-unique
BGC0001598	AOE23576	DeepBGC-unique
BGC0001598	AOE23577	DeepBGC-unique
BGC0001598	AOE23578	DeepBGC-unique
BGC0001598	AOE23579	DeepBGC-unique
BGC0001598	AOE23580	DeepBGC-unique
BGC0001598	AOE23581	DeepBGC-unique
BGC0001598	AOE23582	DeepBGC-unique
BGC0001598	AOE23583	DeepBGC-unique
BGC0001598	AOE23584	DeepBGC-unique
BGC0001598	AOE23585	DeepBGC-unique
BGC0001598	AOE23586	DeepBGC-unique
BGC0001598	AOE23588	DeepBGC-unique
BGC0001598	AOE23589	DeepBGC-unique
BGC0001598	AOE23590	DeepBGC-unique
BGC0001598	AOE23591	DeepBGC-unique
BGC0001598	AOE23592	DeepBGC-unique
BGC0001598	AOE23593	DeepBGC-unique
BGC0001598	AOE23594	DeepBGC-unique
BGC0001598	AOE23595	DeepBGC-unique
BGC0001598	AOE23596	DeepBGC-unique
BGC0001598	AOE23597	DeepBGC-unique
BGC0001598	AOE23598	DeepBGC-unique
BGC0001599	CDN62024	DeepBGC-unique
BGC0001599	CDN62025	DeepBGC-unique
BGC0001599	CDN62027	DeepBGC-unique
BGC0001599	CDN62028	DeepBGC-unique
BGC0001599	CDN62029	DeepBGC-unique
BGC0001599	CDN62030	DeepBGC-unique
BGC0001599	CDN62031	DeepBGC-unique
BGC0001600	CEF75880	DeepBGC-unique
BGC0001600	CEF75881	DeepBGC-unique
BGC0001600	CEF75882	DeepBGC-unique
BGC0001600	CEF75883	DeepBGC-unique
BGC0001600	CEF75884	DeepBGC-unique
BGC0001600	CEF75885	DeepBGC-unique
BGC0001600	CEF75886	DeepBGC-unique
BGC0001600	CEF75887	DeepBGC-unique
BGC0001605	NP_443955	DeepBGC-unique
BGC0001605	NP_443954	DeepBGC-unique
BGC0001605	NP_443953	DeepBGC-unique
BGC0001605	NP_443952	DeepBGC-unique
BGC0001605	NP_443951	DeepBGC-unique
BGC0001605	NP_443950	DeepBGC-unique
BGC0001605	NP_443949	DeepBGC-unique
BGC0001605	NP_443948	DeepBGC-unique
BGC0001606	CCT76077	DeepBGC-unique
BGC0001606	CCT75967	DeepBGC-unique
BGC0001606	CCT75968	DeepBGC-unique
BGC0001606	CCT75969	DeepBGC-unique
BGC0001607	WP_030684641	DeepBGC-unique
BGC0001607	WP_030684642	DeepBGC-unique
BGC0001607	WP_030684643	DeepBGC-unique
BGC0001607	WP_030684644	DeepBGC-unique
BGC0001607	WP_078869212	DeepBGC-unique
BGC0001607	WP_030684646	DeepBGC-unique
BGC0001607	WP_030684647	DeepBGC-unique
BGC0001607	WP_030684648	DeepBGC-unique
BGC0001607	WP_030684649	DeepBGC-unique
BGC0001607	WP_030684650	DeepBGC-unique
BGC0001607	WP_030684651	DeepBGC-unique
BGC0001607	WP_030684655	DeepBGC-unique
BGC0001607	WP_030684657	DeepBGC-unique
BGC0001607	WP_030684659	DeepBGC-unique
BGC0001607	WP_030684660	DeepBGC-unique
BGC0001607	WP_051855852	DeepBGC-unique
BGC0001607	WP_030684662	DeepBGC-unique
BGC0001607	WP_037826444	DeepBGC-unique
BGC0001607	WP_030684664	DeepBGC-unique
BGC0001607	WP_030684665	DeepBGC-unique
BGC0001607	WP_030684667	DeepBGC-unique
BGC0001607	WP_078869217	DeepBGC-unique
BGC0001607	WP_078869214	DeepBGC-unique
BGC0001607	WP_030684670	DeepBGC-unique
BGC0001608	WP_047195041	DeepBGC-unique
BGC0001608	WP_053013543	DeepBGC-unique
BGC0001608	WP_047197778	DeepBGC-unique
BGC0001608	WP_047195042	DeepBGC-unique
BGC0001608	WP_047197779	DeepBGC-unique
BGC0001608	WP_047197780	DeepBGC-unique
BGC0001608	WP_083438277	DeepBGC-unique
BGC0001608	WP_047195043	DeepBGC-unique
BGC0001609	EHK21998	DeepBGC-unique
BGC0001609	EHK21999	DeepBGC-unique
BGC0001609	EHK22000	DeepBGC-unique
BGC0001609	EHK22001	DeepBGC-unique
BGC0001609	EHK22002	DeepBGC-unique
BGC0001609	EHK22003	DeepBGC-unique
BGC0001609	EHK22004	DeepBGC-unique
BGC0001609	EHK22005	DeepBGC-unique
BGC0001613	ASP18609	DeepBGC-unique
BGC0001613	ASP18608	DeepBGC-unique
BGC0001613	AST99822	DeepBGC-unique
BGC0001613	AUB51317	DeepBGC-unique
BGC0001613	AUB51318	DeepBGC-unique
BGC0001613	AUB51320	DeepBGC-unique
BGC0001613	AUB51321	DeepBGC-unique
BGC0001613	AUB51322	DeepBGC-unique
BGC0001614	CZT62779	DeepBGC-unique
BGC0001614	CZT62780	DeepBGC-unique
BGC0001614	CZT62782	DeepBGC-unique
BGC0001614	PL8927_110036	DeepBGC-unique
BGC0001614	CZT62784	DeepBGC-unique
BGC0001614	CZT62785	DeepBGC-unique
BGC0001614	CZT62786	DeepBGC-unique
BGC0001614	CZT62787	DeepBGC-unique
BGC0001614	CZT62788	DeepBGC-unique
BGC0001614	CZT62789	DeepBGC-unique
BGC0001614	CZT62790	DeepBGC-unique
BGC0001614	CZT62791	DeepBGC-unique
BGC0001614	CZT62792	DeepBGC-unique
BGC0001614	CZT62793	DeepBGC-unique
BGC0001614	CZT62794	DeepBGC-unique
BGC0001615	ANY58988	DeepBGC-unique
BGC0001615	ANY58989	DeepBGC-unique
BGC0001617	XP_007301843	DeepBGC-unique
BGC0001617	XP_007301844	DeepBGC-unique
BGC0001617	XP_007301845	DeepBGC-unique
BGC0001617	XP_007301846	DeepBGC-unique
BGC0001617	XP_007301847	DeepBGC-unique
BGC0001617	XP_007301848	DeepBGC-unique
BGC0001617	XP_007301558	DeepBGC-unique
BGC0001617	XP_007301506	DeepBGC-unique
BGC0001617	XP_007301849	DeepBGC-unique
BGC0001617	XP_007301850	DeepBGC-unique
BGC0001617	XP_007301601	DeepBGC-unique
BGC0001617	XP_007301602	DeepBGC-unique
BGC0001617	XP_007301851	DeepBGC-unique
BGC0001617	XP_007301852	DeepBGC-unique
BGC0001617	XP_007301603	DeepBGC-unique
BGC0001617	XP_007301853	DeepBGC-unique
BGC0001617	XP_007301854	DeepBGC-unique
BGC0001621	XP_002379984	DeepBGC-unique
BGC0001621	XP_002379985	DeepBGC-unique
BGC0001621	XP_002379986	DeepBGC-unique
BGC0001621	XP_002379987	DeepBGC-unique
BGC0001621	XP_002379988	DeepBGC-unique
BGC0001621	XP_002379989	DeepBGC-unique
BGC0001621	XP_002379990	DeepBGC-unique
BGC0001621	XP_002379992	DeepBGC-unique
BGC0001621	XP_002379993	DeepBGC-unique
BGC0001626	KFA69337	DeepBGC-unique
BGC0001626	KFA69338	DeepBGC-unique
BGC0001626	KFA69334	DeepBGC-unique
BGC0001626	KFA69339	DeepBGC-unique
BGC0001626	KFA69332	DeepBGC-unique
BGC0001626	KFA69340	DeepBGC-unique
BGC0001626	KFA69333	DeepBGC-unique
BGC0001626	KFA69341	DeepBGC-unique
BGC0001626	KFA69336	DeepBGC-unique
BGC0001626	KFA69335	DeepBGC-unique
BGC0001627	CCP42822	DeepBGC-unique
BGC0001627	CCP42823	DeepBGC-unique
BGC0001627	CCP42824	DeepBGC-unique
BGC0001627	CCP42825	DeepBGC-unique
BGC0001627	CCP42826	DeepBGC-unique
BGC0001629	ctg2_orf1	DeepBGC-unique
BGC0001629	ctg2_orf2	DeepBGC-unique
BGC0001629	ctg3_orf1	DeepBGC-unique
BGC0001629	ctg3_orf2	DeepBGC-unique
BGC0001629	ctg3_orf3	DeepBGC-unique
BGC0001629	ctg3_orf5	DeepBGC-unique
BGC0001629	ctg3_orf6	DeepBGC-unique
BGC0001629	ctg3_orf7	DeepBGC-unique
BGC0001629	ctg3_orf10	DeepBGC-unique
BGC0001632	KXS89937	DeepBGC-unique
BGC0001633	EMF00967	DeepBGC-unique
BGC0001633	EMF00970	DeepBGC-unique
BGC0001633	EMF00971	DeepBGC-unique
BGC0001633	EMF00972	DeepBGC-unique
BGC0001634	WP_031052719	DeepBGC-unique
BGC0001634	WP_030113303	DeepBGC-unique
BGC0001634	WP_031052721	DeepBGC-unique
BGC0001634	WP_050495135	DeepBGC-unique
BGC0001635	AQZ69220	DeepBGC-unique
BGC0001635	AQZ69221	DeepBGC-unique
BGC0001635	AQZ69223	DeepBGC-unique
BGC0001635	AQZ69224	DeepBGC-unique
BGC0001635	AQZ69225	DeepBGC-unique
BGC0001635	AQZ69226	DeepBGC-unique
BGC0001635	AQZ71346	DeepBGC-unique
BGC0001635	AQZ71347	DeepBGC-unique
BGC0001635	AQZ69227	DeepBGC-unique
BGC0001635	AQZ69228	DeepBGC-unique
BGC0001635	AQZ69229	DeepBGC-unique
BGC0001635	AQZ69230	DeepBGC-unique
BGC0001635	AQZ69231	DeepBGC-unique
BGC0001635	AQZ69232	DeepBGC-unique
BGC0001635	AQZ69233	DeepBGC-unique
BGC0001635	AQZ69234	DeepBGC-unique
BGC0001635	AQZ69235	DeepBGC-unique
BGC0001635	AQZ71348	DeepBGC-unique
BGC0001635	AQZ69236	DeepBGC-unique
BGC0001635	AQZ69237	DeepBGC-unique
BGC0001635	AQZ69238	DeepBGC-unique
BGC0001635	AQZ69239	DeepBGC-unique
BGC0001635	AQZ69240	DeepBGC-unique
BGC0001635	AQZ71349	DeepBGC-unique
BGC0001639	OUH62396	DeepBGC-unique
BGC0001639	OUH62397	DeepBGC-unique
BGC0001639	OUH62398	DeepBGC-unique
BGC0001639	OUH62399	DeepBGC-unique
BGC0001641	WP_011146892	DeepBGC-unique
BGC0001642	CCT72694	DeepBGC-unique
BGC0001643	BBC48408	DeepBGC-unique
BGC0001643	BBC48409	DeepBGC-unique
BGC0001643	BBC48410	DeepBGC-unique
BGC0001643	BBC48411	DeepBGC-unique
BGC0001643	BBC48412	DeepBGC-unique
BGC0001643	BBC48387	DeepBGC-unique
BGC0001643	BBC48388	DeepBGC-unique
BGC0001643	BBC48389	DeepBGC-unique
BGC0001643	BBC48390	DeepBGC-unique
BGC0001643	BBC48391	DeepBGC-unique
BGC0001643	BBC48392	DeepBGC-unique
BGC0001643	BBC48393	DeepBGC-unique
BGC0001643	BBC48394	DeepBGC-unique
BGC0001643	BBC48395	DeepBGC-unique
BGC0001643	BBC48396	DeepBGC-unique
BGC0001643	BBC48397	DeepBGC-unique
BGC0001643	BBC48398	DeepBGC-unique
BGC0001643	BBC48399	DeepBGC-unique
BGC0001643	BBC48400	DeepBGC-unique
BGC0001643	BBC48401	DeepBGC-unique
BGC0001643	BBC48402	DeepBGC-unique
BGC0001643	BBC48403	DeepBGC-unique
BGC0001643	BBC48404	DeepBGC-unique
BGC0001643	BBC48405	DeepBGC-unique
BGC0001643	BBC48406	DeepBGC-unique
BGC0001643	BBC48407	DeepBGC-unique
BGC0001644	AJQ95700	DeepBGC-unique
BGC0001644	AJQ95702	DeepBGC-unique
BGC0001644	AJQ95703	DeepBGC-unique
BGC0001644	AJQ95704	DeepBGC-unique
BGC0001644	AJQ95705	DeepBGC-unique
BGC0001644	AJQ95706	DeepBGC-unique
BGC0001644	AJQ95707	DeepBGC-unique
BGC0001644	AJQ95708	DeepBGC-unique
BGC0001644	AJQ95709	DeepBGC-unique
BGC0001644	AJQ95712	DeepBGC-unique
BGC0001644	AJQ95714	DeepBGC-unique
BGC0001644	AJQ95715	DeepBGC-unique
BGC0001644	AJQ95717	DeepBGC-unique
BGC0001644	AJQ95718	DeepBGC-unique
BGC0001644	AJQ95720	DeepBGC-unique
BGC0001645	WP_052411817	DeepBGC-unique
BGC0001645	WP_052411818	DeepBGC-unique
BGC0001645	WP_031079704	DeepBGC-unique
BGC0001645	WP_078888087	DeepBGC-unique
BGC0001646	AXA20086	DeepBGC-unique
BGC0001646	AXA20090	DeepBGC-unique
BGC0001646	AXA20091	DeepBGC-unique
BGC0001646	AXA20092	DeepBGC-unique
BGC0001646	AXA20093	DeepBGC-unique
BGC0001646	AXA20094	DeepBGC-unique
BGC0001646	AXA20095	DeepBGC-unique
BGC0001646	AXA20096	DeepBGC-unique
BGC0001646	AXA20097	DeepBGC-unique
BGC0001646	AXA20098	DeepBGC-unique
BGC0001646	AXA20099	DeepBGC-unique
BGC0001646	AXA20101	DeepBGC-unique
BGC0001646	AXA20103	DeepBGC-unique
BGC0001646	AXA20104	DeepBGC-unique
BGC0001646	AXA20105	DeepBGC-unique
BGC0001646	AXA20106	DeepBGC-unique
BGC0001647	ONK09686	DeepBGC-unique
BGC0001647	ONK09687	DeepBGC-unique
BGC0001647	ONK09688	DeepBGC-unique
BGC0001647	ONK09689	DeepBGC-unique
BGC0001647	ONK09690	DeepBGC-unique
BGC0001647	ONK09691	DeepBGC-unique
BGC0001647	ONK09692	DeepBGC-unique
BGC0001647	ONK09693	DeepBGC-unique
BGC0001647	ONK09694	DeepBGC-unique
BGC0001651	AEW21153	DeepBGC-unique
BGC0001651	AEW21762	DeepBGC-unique
BGC0001651	AEW22424	DeepBGC-unique
BGC0001651	AEW22517	DeepBGC-unique
BGC0001651	AEW20712	DeepBGC-unique
BGC0001651	AEW21549	DeepBGC-unique
BGC0001651	AEW19766	DeepBGC-unique
BGC0001651	AEW19840	DeepBGC-unique
BGC0001651	AEW20475	DeepBGC-unique
BGC0001651	AEW19965	DeepBGC-unique
BGC0001651	AEW22543	DeepBGC-unique
BGC0001653	WP_083502145	DeepBGC-unique
BGC0001653	WP_055480217	DeepBGC-unique
BGC0001653	WP_055480421	DeepBGC-unique
BGC0001653	AP234_RS34980	DeepBGC-unique
BGC0001653	WP_055480422	DeepBGC-unique
BGC0001653	WP_055480218	DeepBGC-unique
BGC0001653	WP_055480219	DeepBGC-unique
BGC0001653	WP_055480220	DeepBGC-unique
BGC0001653	AP234_RS14720	DeepBGC-unique
BGC0001653	WP_083502114	DeepBGC-unique
BGC0001653	WP_083502115	DeepBGC-unique
BGC0001653	WP_055480221	DeepBGC-unique
BGC0001653	WP_055480222	DeepBGC-unique
BGC0001654	AAO78469	DeepBGC-unique
BGC0001654	AAO78470	DeepBGC-unique
BGC0001654	AAO78471	DeepBGC-unique
BGC0001654	AAO78472	DeepBGC-unique
BGC0001654	AAO78473	DeepBGC-unique
BGC0001654	AAO78474	DeepBGC-unique
BGC0001654	AAO78475	DeepBGC-unique
BGC0001654	AAO78476	DeepBGC-unique
BGC0001654	AAO78477	DeepBGC-unique
BGC0001654	AAO78478	DeepBGC-unique
BGC0001654	AAO78479	DeepBGC-unique
BGC0001654	AAO78480	DeepBGC-unique
BGC0001654	AAO78481	DeepBGC-unique
BGC0001654	AAO78482	DeepBGC-unique
BGC0001654	AAO78483	DeepBGC-unique
BGC0001654	AAO78484	DeepBGC-unique
BGC0001654	AAO78485	DeepBGC-unique
BGC0001655	WP_017534152	DeepBGC-unique
BGC0001655	WP_014908438	DeepBGC-unique
BGC0001655	WP_017534153	DeepBGC-unique
BGC0001655	WP_020379946	DeepBGC-unique
BGC0001655	WP_017534155	DeepBGC-unique
BGC0001655	WP_017534156	DeepBGC-unique
BGC0001658	OAP25798	DeepBGC-unique
BGC0001658	OAP25799	DeepBGC-unique
BGC0001658	OAP25800	DeepBGC-unique
BGC0001658	OAP25801	DeepBGC-unique
BGC0001658	OAP25802	DeepBGC-unique
BGC0001658	OAP25803	DeepBGC-unique
BGC0001658	OAP25804	DeepBGC-unique
BGC0001658	OAP25805	DeepBGC-unique
BGC0001658	OAP25806	DeepBGC-unique
BGC0001658	OAP25807	DeepBGC-unique
BGC0001658	OAP25808	DeepBGC-unique
BGC0001658	OAP25809	DeepBGC-unique
BGC0001658	OAP25810	DeepBGC-unique
BGC0001658	OAP25811	DeepBGC-unique
BGC0001658	OAP25812	DeepBGC-unique
BGC0001658	OAP25813	DeepBGC-unique
BGC0001658	OAP25814	DeepBGC-unique
BGC0001658	OAP25815	DeepBGC-unique
BGC0001658	OAP25816	DeepBGC-unique
BGC0001658	OAP25817	DeepBGC-unique
BGC0001658	OAP25818	DeepBGC-unique
BGC0001658	OAP25819	DeepBGC-unique
BGC0001658	OAP25820	DeepBGC-unique
BGC0001658	OAP25821	DeepBGC-unique
BGC0001658	OAP25822	DeepBGC-unique
BGC0001658	OAP25823	DeepBGC-unique
BGC0001662	AWC08640	DeepBGC-unique
BGC0001662	AWC08641	DeepBGC-unique
BGC0001662	AWC08642	DeepBGC-unique
BGC0001662	AWC08645	DeepBGC-unique
BGC0001664	ATN39895	DeepBGC-unique
BGC0001664	ATN39896	DeepBGC-unique
BGC0001664	ATN39897	DeepBGC-unique
BGC0001664	ATN39898	DeepBGC-unique
BGC0001664	ATN39899	DeepBGC-unique
BGC0001664	ATN39900	DeepBGC-unique
BGC0001664	ATN39901	DeepBGC-unique
BGC0001664	ATN39902	DeepBGC-unique
BGC0001664	ATN39903	DeepBGC-unique
BGC0001664	ATN39904	DeepBGC-unique
BGC0001664	ATN39905	DeepBGC-unique
BGC0001664	ATN39906	DeepBGC-unique
BGC0001664	ATN39907	DeepBGC-unique
BGC0001664	ATN39908	DeepBGC-unique
BGC0001664	ATN39909	DeepBGC-unique
BGC0001664	ATN39910	DeepBGC-unique
BGC0001664	ATN39911	DeepBGC-unique
BGC0001664	ATN39912	DeepBGC-unique
BGC0001664	ATN39913	DeepBGC-unique
BGC0001665	ACC40920	DeepBGC-unique
BGC0001665	ACC40921	DeepBGC-unique
BGC0001665	ACC40922	DeepBGC-unique
BGC0001665	ACC40923	DeepBGC-unique
BGC0001665	ACC40924	DeepBGC-unique
BGC0001665	ACC40925	DeepBGC-unique
BGC0001668	CBF82791	DeepBGC-unique
BGC0001668	CBF82795	DeepBGC-unique
BGC0001669	AVH76806	DeepBGC-unique
BGC0001669	AVH76827	DeepBGC-unique
BGC0001669	AVH76828	DeepBGC-unique
BGC0001669	AVH76809	DeepBGC-unique
BGC0001669	AVH76807	DeepBGC-unique
BGC0001669	AVH76820	DeepBGC-unique
BGC0001669	AVH76813	DeepBGC-unique
BGC0001669	AVH76818	DeepBGC-unique
BGC0001669	AVH76814	DeepBGC-unique
BGC0001669	AVH76815	DeepBGC-unique
BGC0001669	AVH76811	DeepBGC-unique
BGC0001669	AVH76816	DeepBGC-unique
BGC0001669	AVH76817	DeepBGC-unique
BGC0001669	AVH76825	DeepBGC-unique
BGC0001669	AVH76824	DeepBGC-unique
BGC0001669	AVH76826	DeepBGC-unique
BGC0001673	WP_014140852	DeepBGC-unique
BGC0001673	WP_014627213	DeepBGC-unique
BGC0001673	WP_014140854	DeepBGC-unique
BGC0001674	SFF02396	DeepBGC-unique
BGC0001674	SFF02417	DeepBGC-unique
BGC0001674	SFF02446	DeepBGC-unique
BGC0001674	SFF02470	DeepBGC-unique
BGC0001674	SFF02493	DeepBGC-unique
BGC0001674	SFF02515	DeepBGC-unique
BGC0001674	SFF02531	DeepBGC-unique
BGC0001674	SFF02555	DeepBGC-unique
BGC0001674	SFF02575	DeepBGC-unique
BGC0001674	SFF02612	DeepBGC-unique
BGC0001674	SFF02632	DeepBGC-unique
BGC0001674	SFF02653	DeepBGC-unique
BGC0001674	SFF02673	DeepBGC-unique
BGC0001676	AVR52581	DeepBGC-unique
