accession	protein_id	source
BGC0002919	BEV36876	MIBiG
BGC0002919	BEV36877	MIBiG
BGC0002919	BEV36878	MIBiG
BGC0002919	BEV36879	MIBiG
BGC0002919	BEV36880	MIBiG
BGC0002919	BEV36881	MIBiG
BGC0002919	BEV36882	MIBiG
BGC0002919	BEV36883	MIBiG
BGC0002919	BEV36884	MIBiG
BGC0002919	BEV36885	MIBiG
BGC0002919	BEV36886	MIBiG
BGC0002919	BEV36887	MIBiG
BGC0002919	BEV36888	MIBiG
BGC0002919	BEV36889	MIBiG
BGC0002919	BEV36890	MIBiG
BGC0002919	BEV36891	MIBiG
BGC0002919	BEV36892	MIBiG
BGC0002919	BEV36893	MIBiG
BGC0002919	BEV36894	MIBiG
BGC0002919	BEV36895	MIBiG
BGC0002919	BEV36896	MIBiG
BGC0002919	BEV36897	MIBiG
BGC0002919	BEV36898	MIBiG
BGC0002919	BEV36899	MIBiG
BGC0002919	BEV36900	MIBiG
BGC0002919	BEV36901	MIBiG
BGC0002919	BEV36902	MIBiG
BGC0002919	BEV36903	MIBiG
BGC0002919	BEV36904	MIBiG
BGC0002919	BEV36905	MIBiG
BGC0002919	BEV36906	MIBiG
BGC0002919	BEV36907	MIBiG
BGC0002919	BEV36908	MIBiG
BGC0002919	BEV36909	MIBiG
BGC0002919	BEV36910	MIBiG
BGC0002919	BEV36911	MIBiG
BGC0002919	BEV36912	MIBiG
BGC0002919	BEV36913	MIBiG
BGC0002919	BEV36914	MIBiG
BGC0002919	BEV36915	MIBiG
BGC0002919	BEV36916	MIBiG
BGC0002919	BEV36917	MIBiG
BGC0002919	BEV36918	MIBiG
BGC0002919	BEV36919	MIBiG
BGC0002919	BEV36920	MIBiG
BGC0002919	BEV36921	MIBiG
BGC0002919	BEV36922	MIBiG
BGC0002919	BEV36923	MIBiG
BGC0002919	BEV36924	MIBiG
BGC0002919	BEV36925	MIBiG
BGC0002919	BEV36926	MIBiG
BGC0002919	BEV36927	MIBiG
BGC0002926	KW062_19800	MIBiG
BGC0002926	KW062_19805	MIBiG
BGC0002928	ctg1_599	MIBiG
BGC0002928	ctg1_600	MIBiG
BGC0002928	ctg1_601	MIBiG
BGC0002928	ctg1_602	MIBiG
BGC0002928	ctg1_603	MIBiG
BGC0002928	ctg1_604	MIBiG
BGC0002928	ctg1_605	MIBiG
BGC0002928	ctg1_606	MIBiG
BGC0002928	ctg1_607	MIBiG
BGC0002928	ctg1_608	MIBiG
BGC0002928	ctg1_609	MIBiG
BGC0002928	ctg1_610	MIBiG
BGC0002928	ctg1_611	MIBiG
BGC0002928	ctg1_612	MIBiG
BGC0002928	ctg1_613	MIBiG
BGC0002928	ctg1_614	MIBiG
BGC0002928	ctg1_615	MIBiG
BGC0002928	ctg1_616	MIBiG
BGC0002928	ctg1_617	MIBiG
BGC0002929	DDB_G0271520	MIBiG
BGC0002930	PENARI_c010G03298	MIBiG
BGC0002930	PENARI_c010G02147	MIBiG
BGC0002930	PENARI_c010G08037	MIBiG
BGC0002930	PENARI_c010G02251	MIBiG
BGC0002930	PENARI_c010G07355	MIBiG
BGC0002930	PENARI_c010G07889	MIBiG
BGC0002930	PENARI_c010G07427	MIBiG
BGC0002930	PENARI_c010G02081	MIBiG
BGC0002930	PENARI_c010G00532	MIBiG
BGC0002930	PENARI_c010G01937	MIBiG
BGC0002930	PENARI_c010G00061	MIBiG
BGC0002930	PENARI_c010G07817	MIBiG
BGC0002931	B9W62_RS00005	MIBiG
BGC0002931	B9W62_RS00010	MIBiG
BGC0002931	B9W62_RS00015	MIBiG
BGC0002931	B9W62_RS00020	MIBiG
BGC0002931	B9W62_RS00025	MIBiG
BGC0002931	B9W62_RS00030	MIBiG
BGC0002931	B9W62_RS00035	MIBiG
BGC0002931	B9W62_RS00040	MIBiG
BGC0002931	B9W62_RS00045	MIBiG
BGC0002931	B9W62_RS00050	MIBiG
BGC0002931	B9W62_RS00055	MIBiG
BGC0002931	B9W62_RS00060	MIBiG
BGC0002931	B9W62_RS00065	MIBiG
BGC0002931	B9W62_RS00070	MIBiG
BGC0002931	B9W62_RS00075	MIBiG
BGC0002931	B9W62_RS00080	MIBiG
BGC0002931	B9W62_RS00085	MIBiG
BGC0002931	B9W62_RS00090	MIBiG
BGC0002931	B9W62_RS00095	MIBiG
BGC0002931	B9W62_RS00100	MIBiG
BGC0002931	B9W62_RS00105	MIBiG
BGC0002931	B9W62_RS00110	MIBiG
BGC0002931	B9W62_RS00115	MIBiG
BGC0002931	B9W62_RS00120	MIBiG
BGC0002931	B9W62_RS00125	MIBiG
BGC0002931	B9W62_RS00130	MIBiG
BGC0002931	B9W62_RS00135	MIBiG
BGC0002932	UUG47285	MIBiG
BGC0002932	UUG47286	MIBiG
BGC0002932	UUG47287	MIBiG
BGC0002932	UUG47288	MIBiG
BGC0002932	UUG47289	MIBiG
BGC0002932	UUG47290	MIBiG
BGC0002932	UUG47291	MIBiG
BGC0002932	UUG47292	MIBiG
BGC0002932	UUG47293	MIBiG
BGC0002932	UUG47294	MIBiG
BGC0002932	UUG47295	MIBiG
BGC0002932	UUG47296	MIBiG
BGC0002932	UUG47297	MIBiG
BGC0002932	UUG47298	MIBiG
BGC0002932	UUG47299	MIBiG
BGC0002932	UUG47300	MIBiG
BGC0002932	UUG47301	MIBiG
BGC0002932	UUG47302	MIBiG
BGC0002932	UUG47303	MIBiG
BGC0002932	UUG47304	MIBiG
BGC0002932	UUG47305	MIBiG
BGC0002932	UUG47306	MIBiG
BGC0002932	UUG47307	MIBiG
BGC0002932	UUG47308	MIBiG
BGC0002932	UUG47309	MIBiG
BGC0002932	UUG47310	MIBiG
BGC0002932	UUG47311	MIBiG
BGC0002932	UUG47312	MIBiG
BGC0002932	UUG47313	MIBiG
BGC0002932	UUG47314	MIBiG
BGC0002932	UUG47315	MIBiG
BGC0002932	UUG47316	MIBiG
BGC0002932	UUG47317	MIBiG
BGC0002932	UUG47318	MIBiG
BGC0002932	UUG47319	MIBiG
BGC0002932	UUG47320	MIBiG
BGC0002932	UUG47321	MIBiG
BGC0002932	UUG47322	MIBiG
BGC0002932	UUG47323	MIBiG
BGC0002932	UUG47324	MIBiG
BGC0002932	UUG47325	MIBiG
BGC0002932	UUG47326	MIBiG
BGC0002932	UUG47327	MIBiG
BGC0002932	UUG47328	MIBiG
BGC0002932	UUG47329	MIBiG
BGC0002932	UUG47330	MIBiG
BGC0002932	UUG47331	MIBiG
BGC0002932	UUG47332	MIBiG
BGC0002932	UUG47333	MIBiG
BGC0002932	UUG47334	MIBiG
BGC0002932	UUG47335	MIBiG
BGC0002932	UUG47336	MIBiG
BGC0002932	UUG47337	MIBiG
BGC0002932	UUG47338	MIBiG
BGC0002934	WOF00476	MIBiG
BGC0002934	WOF00477	MIBiG
BGC0002934	WOF00478	MIBiG
BGC0002934	WOF00479	MIBiG
BGC0002934	WOF00480	MIBiG
BGC0002934	WOF00481	MIBiG
BGC0002934	WOF00482	MIBiG
BGC0002934	WOF00483	MIBiG
BGC0002934	WOF00484	MIBiG
BGC0002934	WOF00485	MIBiG
BGC0002939	UUG66841	MIBiG
BGC0002939	UUG66835	MIBiG
BGC0002939	UUG66858	MIBiG
BGC0002939	UUG66849	MIBiG
BGC0002939	UUG66833	MIBiG
BGC0002939	UUG66840	MIBiG
BGC0002939	UUG66838	MIBiG
BGC0002939	UUG66857	MIBiG
BGC0002939	UUG66848	MIBiG
BGC0002939	UUG66859	MIBiG
BGC0002939	UUG66868	MIBiG
BGC0002939	UUG66865	MIBiG
BGC0002939	UUG66861	MIBiG
BGC0002939	UUG66842	MIBiG
BGC0002939	UUG66846	MIBiG
BGC0002939	UUG66851	MIBiG
BGC0002939	UUG66864	MIBiG
BGC0002939	UUG66843	MIBiG
BGC0002939	UUG66830	MIBiG
BGC0002939	UUG66831	MIBiG
BGC0002939	UUG66867	MIBiG
BGC0002939	UUG66837	MIBiG
BGC0002939	UUG66863	MIBiG
BGC0002939	UUG66856	MIBiG
BGC0002939	UUG66836	MIBiG
BGC0002939	UUG66847	MIBiG
BGC0002939	UUG66862	MIBiG
BGC0002939	UUG66853	MIBiG
BGC0002939	UUG66832	MIBiG
BGC0002939	UUG66834	MIBiG
BGC0002939	UUG66860	MIBiG
BGC0002939	UUG66866	MIBiG
BGC0002939	UUG66850	MIBiG
BGC0002939	UUG66854	MIBiG
BGC0002939	UUG66852	MIBiG
BGC0002939	UUG66855	MIBiG
BGC0002939	UUG66845	MIBiG
BGC0002939	UUG66844	MIBiG
BGC0002939	UUG66839	MIBiG
BGC0002940	WIF20037	MIBiG
BGC0002940	WIF20038	MIBiG
BGC0002940	WIF20039	MIBiG
BGC0002940	WIF20040	MIBiG
BGC0002940	WIF20041	MIBiG
BGC0002940	WIF20042	MIBiG
BGC0002943	Ga0061065_10833	MIBiG
BGC0002943	Ga0061065_10834	MIBiG
BGC0002943	Ga0061065_10835	MIBiG
BGC0002943	Ga0061065_10836	MIBiG
BGC0002944	ALT22114	MIBiG
BGC0002944	ALT22115	MIBiG
BGC0002944	ALT22116	MIBiG
BGC0002944	ALT22117	MIBiG
BGC0002944	ALT22118	MIBiG
BGC0002944	ALT22119	MIBiG
BGC0002944	ALT22120	MIBiG
BGC0002944	ALT22121	MIBiG
BGC0002944	ALT22122	MIBiG
BGC0002944	ALT22123	MIBiG
BGC0002944	ALT22124	MIBiG
BGC0002944	ALT22125	MIBiG
BGC0002944	ALT22126	MIBiG
BGC0002944	ALT22127	MIBiG
BGC0002944	ALT22128	MIBiG
BGC0002944	ALT22129	MIBiG
BGC0002944	ALT22130	MIBiG
BGC0002944	ALT22131	MIBiG
BGC0002948	ARM20274	MIBiG
BGC0002948	ARM20275	MIBiG
BGC0002948	ARM20276	MIBiG
BGC0002948	ARM20277	MIBiG
BGC0002948	ARM20278	MIBiG
BGC0002948	ARM20279	MIBiG
BGC0002948	ARM20280	MIBiG
BGC0002948	ARM20281	MIBiG
BGC0002948	ARM20282	MIBiG
BGC0002948	ARM20283	MIBiG
BGC0002948	ARM20284	MIBiG
BGC0002948	ARM20285	MIBiG
BGC0002948	ARM20286	MIBiG
BGC0002948	ARM20287	MIBiG
BGC0002948	ARM20288	MIBiG
BGC0002948	ARM20289	MIBiG
BGC0002948	ARM20290	MIBiG
BGC0002948	ARM20291	MIBiG
BGC0002948	ARM20292	MIBiG
BGC0002948	ARM20293	MIBiG
BGC0002948	ARM20294	MIBiG
BGC0002948	ARM20295	MIBiG
BGC0002948	ARM20296	MIBiG
BGC0002949	P0078_09200	MIBiG
BGC0002949	P0078_09205	MIBiG
BGC0002949	P0078_09210	MIBiG
BGC0002949	P0078_09215	MIBiG
BGC0002949	P0078_09220	MIBiG
BGC0002949	P0078_09225	MIBiG
BGC0002950	WJI96259	MIBiG
BGC0002950	WJI96260	MIBiG
BGC0002950	WJI96261	MIBiG
BGC0002950	WJI96262	MIBiG
BGC0002950	WJI96263	MIBiG
BGC0002950	WJI96264	MIBiG
BGC0002950	WJI96265	MIBiG
BGC0002950	WJI96266	MIBiG
BGC0002950	WJI96267	MIBiG
BGC0002950	WJI96268	MIBiG
BGC0002950	WJI96269	MIBiG
BGC0002950	WJI96270	MIBiG
BGC0002953	F4805DRAFT_29954	MIBiG
BGC0002953	F4805DRAFT_472411	MIBiG
BGC0002953	F4805DRAFT_462786	MIBiG
BGC0002953	F4805DRAFT_30118	MIBiG
BGC0002953	F4805DRAFT_462788	MIBiG
BGC0002953	F4805DRAFT_472414	MIBiG
BGC0002953	F4805DRAFT_30153	MIBiG
BGC0002953	F4805DRAFT_30178	MIBiG
BGC0002953	F4805DRAFT_30156	MIBiG
BGC0002953	F4805DRAFT_30196	MIBiG
BGC0002953	F4805DRAFT_30213	MIBiG
BGC0002954	ACTRO_RS25995	MIBiG
BGC0002954	ACTRO_RS26000	MIBiG
BGC0002954	ACTRO_RS43915	MIBiG
BGC0002954	ACTRO_RS26010	MIBiG
BGC0002954	ACTRO_RS26015	MIBiG
BGC0002955	LQF30_11905	MIBiG
BGC0002955	LQF30_11910	MIBiG
BGC0002955	LQF30_11915	MIBiG
BGC0002955	LQF30_11920	MIBiG
BGC0002955	LQF30_11925	MIBiG
BGC0002955	LQF30_11930	MIBiG
BGC0002955	LQF30_11935	MIBiG
BGC0002955	LQF30_11940	MIBiG
BGC0002955	LQF30_11945	MIBiG
BGC0002955	LQF30_11950	MIBiG
BGC0002956	Cob_v004818	MIBiG
BGC0002956	Cob_v004819	MIBiG
BGC0002956	Cob_v004820	MIBiG
BGC0002956	Cob_v004821	MIBiG
BGC0002956	Cob_v004822	MIBiG
BGC0002956	Cob_v004823	MIBiG
BGC0002957	WKD80522	MIBiG
BGC0002957	WKD80526	MIBiG
BGC0002957	WKD80523	MIBiG
BGC0002957	WKD80521	MIBiG
BGC0002957	WKD80518	MIBiG
BGC0002957	WKD80519	MIBiG
BGC0002957	WKD80520	MIBiG
BGC0002957	WKD80514	MIBiG
BGC0002957	WKD80515	MIBiG
BGC0002957	WKD80516	MIBiG
BGC0002957	WKD80530	MIBiG
BGC0002957	WKD80527	MIBiG
BGC0002957	WKD80524	MIBiG
BGC0002957	WKD80528	MIBiG
BGC0002957	WKD80517	MIBiG
BGC0002957	WKD80529	MIBiG
BGC0002957	WKD80525	MIBiG
BGC0002958	BCN92174	MIBiG
BGC0002958	BCN92175	MIBiG
BGC0002958	BCN92176	MIBiG
BGC0002958	BCN92177	MIBiG
BGC0002958	BCN92178	MIBiG
BGC0002958	BCN92179	MIBiG
BGC0002958	BCN92180	MIBiG
BGC0002958	BCN92181	MIBiG
BGC0002958	BCN92182	MIBiG
BGC0002958	BCN92183	MIBiG
BGC0002958	BCN92184	MIBiG
BGC0002958	BCN92185	MIBiG
BGC0002958	BCN92186	MIBiG
BGC0002958	BCN92187	MIBiG
BGC0002958	BCN92188	MIBiG
BGC0002958	BCN92189	MIBiG
BGC0002958	BCN92190	MIBiG
BGC0002958	BCN92191	MIBiG
BGC0002958	BCN92192	MIBiG
BGC0002958	BCN92193	MIBiG
BGC0002958	BCN92194	MIBiG
BGC0002958	BCN92195	MIBiG
BGC0002959	IEZ17_RS15975	MIBiG
BGC0002959	IEZ17_RS15980	MIBiG
BGC0002959	IEZ17_RS15985	MIBiG
BGC0002959	IEZ17_RS15990	MIBiG
BGC0002959	IEZ17_RS15995	MIBiG
BGC0002959	IEZ17_RS16000	MIBiG
BGC0002959	IEZ17_RS16005	MIBiG
BGC0002959	IEZ17_RS16010	MIBiG
BGC0002959	IEZ17_RS16015	MIBiG
BGC0002959	IEZ17_RS16020	MIBiG
BGC0002959	IEZ17_RS16025	MIBiG
BGC0002959	IEZ17_RS16030	MIBiG
BGC0002959	IEZ17_RS16035	MIBiG
BGC0002959	IEZ17_RS16040	MIBiG
BGC0002961	BBE52673	MIBiG
BGC0002961	BBE52674	MIBiG
BGC0002961	BBE52675	MIBiG
BGC0002961	BBE52676	MIBiG
BGC0002961	BBE52677	MIBiG
BGC0002961	BBE52678	MIBiG
BGC0002961	BBE52679	MIBiG
BGC0002961	BBE52680	MIBiG
BGC0002961	BBE52681	MIBiG
BGC0002961	BBE52682	MIBiG
BGC0002961	BBE52683	MIBiG
BGC0002961	BBE52684	MIBiG
BGC0002961	BBE52685	MIBiG
BGC0002961	BBE52686	MIBiG
BGC0002961	BBE52687	MIBiG
BGC0002961	BBE52688	MIBiG
BGC0002961	BBE52689	MIBiG
BGC0002961	BBE52690	MIBiG
BGC0002961	BBE52691	MIBiG
BGC0002961	BBE52692	MIBiG
BGC0002961	BBE52693	MIBiG
BGC0002961	BBE52694	MIBiG
BGC0002961	BBE52695	MIBiG
BGC0002961	BBE52696	MIBiG
BGC0002961	BBE52697	MIBiG
BGC0002961	BBE52698	MIBiG
BGC0002961	BBE52699	MIBiG
BGC0002961	BBE52700	MIBiG
BGC0002961	BBE52701	MIBiG
BGC0002961	BBE52702	MIBiG
BGC0002962	BDGGKGIB_04024	MIBiG
BGC0002962	BDGGKGIB_04025	MIBiG
BGC0002962	BDGGKGIB_04026	MIBiG
BGC0002962	BDGGKGIB_04027	MIBiG
BGC0002962	BDGGKGIB_04028	MIBiG
BGC0002962	BDGGKGIB_04029	MIBiG
BGC0002962	BDGGKGIB_04030	MIBiG
BGC0002962	BDGGKGIB_04031	MIBiG
BGC0002962	BDGGKGIB_04032	MIBiG
BGC0002962	BDGGKGIB_04033	MIBiG
BGC0002962	BDGGKGIB_04034	MIBiG
BGC0002962	BDGGKGIB_04035	MIBiG
BGC0002962	BDGGKGIB_04036	MIBiG
BGC0002962	BDGGKGIB_04037	MIBiG
BGC0002962	BDGGKGIB_04038	MIBiG
BGC0002962	BDGGKGIB_04039	MIBiG
BGC0002962	BDGGKGIB_04040	MIBiG
BGC0002962	BDGGKGIB_04041	MIBiG
BGC0002962	BDGGKGIB_04042	MIBiG
BGC0002962	BDGGKGIB_04043	MIBiG
BGC0002962	BDGGKGIB_04044	MIBiG
BGC0002962	BDGGKGIB_04045	MIBiG
BGC0002962	BDGGKGIB_04046	MIBiG
BGC0002962	BDGGKGIB_04047	MIBiG
BGC0002962	BDGGKGIB_04049	MIBiG
BGC0002962	BDGGKGIB_04050	MIBiG
BGC0002962	BDGGKGIB_04051	MIBiG
BGC0002964	CGZ69_08235	MIBiG
BGC0002964	CGZ69_08240	MIBiG
BGC0002964	CGZ69_08245	MIBiG
BGC0002964	CGZ69_08250	MIBiG
BGC0002964	CGZ69_08255	MIBiG
BGC0002964	CGZ69_08260	MIBiG
BGC0002964	CGZ69_08265	MIBiG
BGC0002964	CGZ69_08270	MIBiG
BGC0002964	CGZ69_08275	MIBiG
BGC0002964	CGZ69_08280	MIBiG
BGC0002964	CGZ69_08285	MIBiG
BGC0002964	CGZ69_08290	MIBiG
BGC0002964	CGZ69_08295	MIBiG
BGC0002964	CGZ69_08300	MIBiG
BGC0002964	CGZ69_08305	MIBiG
BGC0002964	CGZ69_08310	MIBiG
BGC0002964	CGZ69_08315	MIBiG
BGC0002965	FB471_2426	MIBiG
BGC0002965	FB471_2427	MIBiG
BGC0002965	FB471_2428	MIBiG
BGC0002966	WWQ80776	MIBiG
BGC0002966	WWQ80775	MIBiG
BGC0002966	WWQ80773	MIBiG
BGC0002966	WWQ80774	MIBiG
BGC0002966	WWQ80777	MIBiG
BGC0002967	DX477_RS12100	MIBiG
BGC0002967	DX477_RS04580	MIBiG
BGC0002967	DX477_RS04585	MIBiG
BGC0002968	ML5_RS32500	MIBiG
BGC0002968	ML5_RS30205	MIBiG
BGC0002968	ML5_RS30210	MIBiG
BGC0002968	ML5_RS30215	MIBiG
BGC0002968	ML5_RS30220	MIBiG
BGC0002969	Sare_1286	MIBiG
BGC0002969	Sare_1287	MIBiG
BGC0002969	Sare_1288	MIBiG
BGC0002970	WGM49240	MIBiG
BGC0002970	WGM49241	MIBiG
BGC0002970	WGM49242	MIBiG
BGC0002974	OEB96_38825	MIBiG
BGC0002974	OEB96_38830	MIBiG
BGC0002974	OEB96_38835	MIBiG
BGC0002974	OEB96_38840	MIBiG
BGC0002974	OEB96_38845	MIBiG
BGC0002974	OEB96_38850	MIBiG
BGC0002974	OEB96_38855	MIBiG
BGC0002974	OEB96_38860	MIBiG
BGC0002974	OEB96_38865	MIBiG
BGC0002974	OEB96_38870	MIBiG
BGC0002974	OEB96_38875	MIBiG
BGC0002974	OEB96_38880	MIBiG
BGC0002974	OEB96_38885	MIBiG
BGC0002974	OEB96_38890	MIBiG
BGC0002974	OEB96_38895	MIBiG
BGC0002974	OEB96_38900	MIBiG
BGC0002974	OEB96_38905	MIBiG
BGC0002974	OEB96_38910	MIBiG
BGC0002974	OEB96_38915	MIBiG
BGC0002974	OEB96_38920	MIBiG
BGC0002974	OEB96_38925	MIBiG
BGC0002974	OEB96_38930	MIBiG
BGC0002974	OEB96_38935	MIBiG
BGC0002974	OEB96_38940	MIBiG
BGC0002974	OEB96_38945	MIBiG
BGC0002977	BG616_00065	MIBiG
BGC0002977	BG616_00070	MIBiG
BGC0002977	BG616_00075	MIBiG
BGC0002977	BG616_00080	MIBiG
BGC0002977	BG616_00085	MIBiG
BGC0002977	BG616_00090	MIBiG
BGC0002977	BG616_00095	MIBiG
BGC0002977	BG616_00100	MIBiG
BGC0002977	BG616_00105	MIBiG
BGC0002977	BG616_00110	MIBiG
BGC0002977	BG616_00115	MIBiG
BGC0002977	BG616_00120	MIBiG
BGC0002977	BG616_00125	MIBiG
BGC0002977	BG616_00130	MIBiG
BGC0002977	BG616_00135	MIBiG
BGC0002977	BG616_00140	MIBiG
BGC0002977	BG616_00145	MIBiG
BGC0002977	BG616_00150	MIBiG
BGC0002977	BG616_00155	MIBiG
BGC0002977	BG616_00160	MIBiG
BGC0002977	BG616_00165	MIBiG
BGC0002977	BG616_00170	MIBiG
BGC0002977	BG616_00175	MIBiG
BGC0002977	BG616_00180	MIBiG
BGC0002977	BG616_00185	MIBiG
BGC0002977	BG616_00190	MIBiG
BGC0002977	BG616_00195	MIBiG
BGC0002977	BG616_00200	MIBiG
BGC0002977	BG616_00205	MIBiG
BGC0002977	BG616_00210	MIBiG
BGC0002977	BG616_00215	MIBiG
BGC0002977	BG616_00220	MIBiG
BGC0002977	BG616_00225	MIBiG
BGC0002977	BG616_00230	MIBiG
BGC0002977	BG616_00235	MIBiG
BGC0002977	BG616_00240	MIBiG
BGC0002977	BG616_00245	MIBiG
BGC0002977	BG616_00250	MIBiG
BGC0002977	BG616_00255	MIBiG
BGC0002977	BG616_00260	MIBiG
BGC0002977	BG616_00265	MIBiG
BGC0002977	BG616_00270	MIBiG
BGC0002977	BG616_00275	MIBiG
BGC0002977	BG616_00280	MIBiG
BGC0002977	BG616_00285	MIBiG
BGC0002977	BG616_00290	MIBiG
BGC0002977	BG616_00295	MIBiG
BGC0002977	BG616_00300	MIBiG
BGC0002977	BG616_00305	MIBiG
BGC0002977	BG616_00310	MIBiG
BGC0002977	BG616_00315	MIBiG
BGC0002977	BG616_00320	MIBiG
BGC0002977	BG616_00325	MIBiG
BGC0002977	BG616_00330	MIBiG
BGC0002977	BG616_00335	MIBiG
BGC0002977	BG616_00340	MIBiG
BGC0002977	BG616_00345	MIBiG
BGC0002977	BG616_00350	MIBiG
BGC0002977	BG616_00355	MIBiG
BGC0002977	BG616_00360	MIBiG
BGC0002977	BG616_00365	MIBiG
BGC0002977	BG616_00370	MIBiG
BGC0002977	BG616_00375	MIBiG
BGC0002977	BG616_00380	MIBiG
BGC0002977	BG616_00385	MIBiG
BGC0002977	BG616_00390	MIBiG
BGC0002977	BG616_00395	MIBiG
BGC0002977	BG616_00400	MIBiG
BGC0002977	BG616_00405	MIBiG
BGC0002977	BG616_00410	MIBiG
BGC0002977	BG616_00415	MIBiG
BGC0002977	BG616_00420	MIBiG
BGC0002977	BG616_00425	MIBiG
BGC0002977	BG616_00430	MIBiG
BGC0002977	BG616_00435	MIBiG
BGC0002977	BG616_00440	MIBiG
BGC0002977	BG616_00445	MIBiG
BGC0002977	BG616_00450	MIBiG
BGC0002977	BG616_00530	MIBiG
BGC0002977	BG616_00535	MIBiG
BGC0002977	BG616_00540	MIBiG
BGC0002977	BG616_00545	MIBiG
BGC0002977	BG616_00550	MIBiG
BGC0002977	BG616_00555	MIBiG
BGC0002977	BG616_00560	MIBiG
BGC0002977	BG616_00565	MIBiG
BGC0002977	BG616_00570	MIBiG
BGC0002977	BG616_00575	MIBiG
BGC0002977	BG616_00580	MIBiG
BGC0002977	BG616_00585	MIBiG
BGC0002977	BG616_00590	MIBiG
BGC0002977	BG616_00595	MIBiG
BGC0002977	BG616_00600	MIBiG
BGC0002977	BG616_00605	MIBiG
BGC0002977	BG616_00610	MIBiG
BGC0002977	BG616_00615	MIBiG
BGC0002977	BG616_00620	MIBiG
BGC0002977	BG616_00650	MIBiG
BGC0002977	BG616_00655	MIBiG
BGC0002977	BG616_00660	MIBiG
BGC0002977	BG616_00665	MIBiG
BGC0002977	BG616_00670	MIBiG
BGC0002977	BG616_00675	MIBiG
BGC0002977	BG616_00680	MIBiG
BGC0002977	BG616_00685	MIBiG
BGC0002977	BG616_00690	MIBiG
BGC0002977	BG616_00695	MIBiG
BGC0002977	BG616_00700	MIBiG
BGC0002977	BG616_00705	MIBiG
BGC0002977	BG616_00710	MIBiG
BGC0002977	BG616_00715	MIBiG
BGC0002977	BG616_00720	MIBiG
BGC0002977	BG616_00725	MIBiG
BGC0002977	BG616_00730	MIBiG
BGC0002977	BG616_00735	MIBiG
BGC0002977	BG616_00740	MIBiG
BGC0002977	BG616_00745	MIBiG
BGC0002977	BG616_00750	MIBiG
BGC0002977	BG616_00755	MIBiG
BGC0002977	BG616_00760	MIBiG
BGC0002977	BG616_00765	MIBiG
BGC0002977	BG616_00770	MIBiG
BGC0002977	BG616_00775	MIBiG
BGC0002977	BG616_00780	MIBiG
BGC0002977	BG616_00785	MIBiG
BGC0002977	BG616_00790	MIBiG
BGC0002977	BG616_00795	MIBiG
BGC0002977	BG616_00800	MIBiG
BGC0002977	BG616_00805	MIBiG
BGC0002977	BG616_00810	MIBiG
BGC0002977	BG616_00815	MIBiG
BGC0002977	BG616_00820	MIBiG
BGC0002977	BG616_00825	MIBiG
BGC0002977	BG616_00830	MIBiG
BGC0002977	BG616_00835	MIBiG
BGC0002977	BG616_00840	MIBiG
BGC0002977	BG616_00845	MIBiG
BGC0002977	BG616_00850	MIBiG
BGC0002977	BG616_00855	MIBiG
BGC0002977	BG616_00860	MIBiG
BGC0002977	BG616_00865	MIBiG
BGC0002977	BG616_00870	MIBiG
BGC0002977	BG616_00875	MIBiG
BGC0002977	BG616_00880	MIBiG
BGC0002977	BG616_00885	MIBiG
BGC0002977	BG616_00890	MIBiG
BGC0002977	BG616_00895	MIBiG
BGC0002977	BG616_00900	MIBiG
BGC0002977	BG616_00905	MIBiG
BGC0002977	BG616_00910	MIBiG
BGC0002977	BG616_00915	MIBiG
BGC0002977	BG616_00920	MIBiG
BGC0002977	BG616_00925	MIBiG
BGC0002977	BG616_00930	MIBiG
BGC0002977	BG616_00935	MIBiG
BGC0002977	BG616_00940	MIBiG
BGC0002977	BG616_00945	MIBiG
BGC0002977	BG616_00950	MIBiG
BGC0002977	BG616_00955	MIBiG
BGC0002977	BG616_00960	MIBiG
BGC0002977	BG616_00965	MIBiG
BGC0002977	BG616_00970	MIBiG
BGC0002977	BG616_00975	MIBiG
BGC0002977	BG616_00980	MIBiG
BGC0002977	BG616_00985	MIBiG
BGC0002977	BG616_00990	MIBiG
BGC0002977	BG616_00995	MIBiG
BGC0002977	BG616_01000	MIBiG
BGC0002977	BG616_01005	MIBiG
BGC0002977	BG616_01010	MIBiG
BGC0002977	BG616_01015	MIBiG
BGC0002977	BG616_01020	MIBiG
BGC0002977	BG616_01025	MIBiG
BGC0002977	BG616_01030	MIBiG
BGC0002977	BG616_01035	MIBiG
BGC0002977	BG616_01040	MIBiG
BGC0002977	BG616_01045	MIBiG
BGC0002977	BG616_01050	MIBiG
BGC0002977	BG616_01055	MIBiG
BGC0002977	BG616_01060	MIBiG
BGC0002977	BG616_01065	MIBiG
BGC0002977	BG616_01070	MIBiG
BGC0002977	BG616_01075	MIBiG
BGC0002977	BG616_01080	MIBiG
BGC0002977	BG616_01085	MIBiG
BGC0002977	BG616_01090	MIBiG
BGC0002977	BG616_01095	MIBiG
BGC0002977	BG616_01100	MIBiG
BGC0002977	BG616_01105	MIBiG
BGC0002977	BG616_01110	MIBiG
BGC0002977	BG616_01115	MIBiG
BGC0002977	BG616_01120	MIBiG
BGC0002977	BG616_01125	MIBiG
BGC0002977	BG616_01130	MIBiG
BGC0002977	BG616_01135	MIBiG
BGC0002977	BG616_01140	MIBiG
BGC0002977	BG616_01145	MIBiG
